"publication","year","pub.count","city","state","country","geocode.value","lon","lat","geoAddress","count","relative.percentage"
"Lesbian Connection",2006,1341,"Boulder","CO","United States","Boulder, CO, United States",-105.2705456,40.0149856,"boulder, co, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Bowdoin","ME","United States","Bowdoin, ME, United States",-69.9696243,44.0495825,"bowdoin, me 04287, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Bowie","AZ","United States","Bowie, AZ, United States",-109.4870642,32.3259301,"bowie, az 85605, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Bowling Green","OH","United States","Bowling Green, OH, United States",-83.6513229,41.3747744,"bowling green, oh, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Boynton Beach","FL","United States","Boynton Beach, FL, United States",-80.0905465,26.5317866,"boynton beach, fl, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Bradford","OH","United States","Bradford, OH, United States",-84.4307831,40.1322719,"bradford, oh 45308, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Brattleboro","VT","United States","Brattleboro, VT, United States",-72.5578678,42.8509152,"brattleboro, vt 05301, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Bray","County Wicklow","Ireland","Bray, County Wicklow, Ireland",-6.1110741,53.200903,"bray, co. wicklow, ireland",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Bremen","","Germany","Bremen, , Germany",8.8016937,53.0792962,"bremen, germany",2,0.149142431021626
"Lesbian Connection",2006,1341,"Brentwood","CA","United States","Brentwood, CA, United States",-121.6957863,37.931868,"brentwood, ca 94513, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Brisbane","QLD","Australia","Brisbane, QLD, Australia",153.0260341,-27.4704528,"brisbane qld, australia",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Bristol","","England","Bristol, , England",-2.58791,51.454513,"bristol, uk",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Bristol","TN","United States","Bristol, TN, United States",-82.1887444,36.5951059,"bristol, tn, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Brockton","MA","United States","Brockton, MA, United States",-71.0183787,42.0834335,"brockton, ma, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Bronx","NY","United States","Bronx, NY, United States",-73.8648268,40.8447819,"bronx, ny, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Brookings","SD","United States","Brookings, SD, United States",-96.7983877,44.3113573,"brookings, sd 57006, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Brooklyn","NY","United States","Brooklyn, NY, United States",-73.9441579,40.6781784,"brooklyn, ny, usa",5,0.372856077554064
"Lesbian Connection",2006,1341,"Brooklyn Center","MN","United States","Brooklyn Center, MN, United States",-93.3327283,45.076076,"brooklyn center, mn, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Brorkfield","IL","United States","Brorkfield, IL, United States",-87.8517253,41.8239203,"brookfield, il, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Brunswick","NJ","United States","Brunswick, NJ, United States",-74.4518188,40.4862157,"new brunswick, nj, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Brunswick East","VIC","Australia","Brunswick East, VIC, Australia",144.9802463,-37.7673388,"brunswick east vic 3057, australia",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Brussels","","Belgium","Brussels, , Belgium",4.3571696,50.8476424,"brussels, belgium",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Buffalo","NY","United States","Buffalo, NY, United States",-78.8783689,42.8864468,"buffalo, ny, usa",4,0.298284862043251
"Lesbian Connection",2006,1341,"Burlington","ON","Canada","Burlington, ON, Canada",-79.7990319,43.3255196,"burlington, on, canada",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Burlington","VT","United States","Burlington, VT, United States",-73.212072,44.4758825,"burlington, vt, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Bushnell","FL","United States","Bushnell, FL, United States",-82.1128629,28.6649924,"bushnell, fl 33513, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Byron Bay","NSW","Australia","Byron Bay, NSW, Australia",153.6105168,-28.6419122,"byron bay nsw 2481, australia",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Caddo","OK","United States","Caddo, OK, United States",-96.2633229,34.1267595,"caddo, ok 74729, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Calais","ME","United States","Calais, ME, United States",-67.2786038,45.1889633,"calais, me, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Caldas da Rainha","","Portugal","Caldas da Rainha, , Portugal",-9.135404,39.4048977,"2500 caldas da rainha, portugal",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Calgary","AB","Canada","Calgary, AB, Canada",-114.0718831,51.0447331,"calgary, ab, canada",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Camden","OH","United States","Camden, OH, United States",-84.6485632,39.6289418,"camden, oh 45311, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Canadensis","PA","United States","Canadensis, PA, United States",-75.2521342,41.1923748,"canadensis, barrett township, pa, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Candler","NC","United States","Candler, NC, United States",-82.6927363,35.5360973,"candler, nc 28715, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Canoga Park","CA","United States","Canoga Park, CA, United States",-118.6058609,34.208254,"canoga park, los angeles, ca, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Canton","NC","United States","Canton, NC, United States",-82.8373558,35.5328838,"canton, nc 28716, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Canton","OH","United States","Canton, OH, United States",-81.378447,40.7989473,"canton, oh, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Cape Canaveral","FL","United States","Cape Canaveral, FL, United States",-80.6077132,28.3922182,"cape canaveral, fl 32920, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Cape Cod","MA","United States","Cape Cod, MA, United States",-70.2962408,41.6687897,"cape cod, massachusetts, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Cape Neddick","ME","United States","Cape Neddick, ME, United States",-70.6124482,43.1725233,"cape neddick, york, me, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Carbondale","IL","United States","Carbondale, IL, United States",-89.2167501,37.7272727,"carbondale, il, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Cardiff by the Sea","CA","United States","Cardiff by the Sea, CA, United States",-117.2788973,33.0208265,"cardiff, encinitas, ca 92007, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Carlisle","PA","United States","Carlisle, PA, United States",-77.2002745,40.2010241,"carlisle, pa 17013, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Carolina Beach","NC","United States","Carolina Beach, NC, United States",-77.8935966,34.0351726,"carolina beach, nc 28428, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Carriere","MS","United States","Carriere, MS, United States",-89.6521016,30.6166573,"carriere, ms 39426, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Carroll","IA","United States","Carroll, IA, United States",-94.8672793,42.0655986,"carroll, ia 51401, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Carson City","NV","United States","Carson City, NV, United States",-119.7674034,39.1637984,"carson city, nv, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Carthage","IN","United States","Carthage, IN, United States",-85.5719189,39.7383781,"carthage, in 46115, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Casper","WY","United States","Casper, WY, United States",-106.2980824,42.848709,"casper, wy, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Castle Rock","WA","United States","Castle Rock, WA, United States",-122.9076141,46.275111,"castle rock, wa 98611, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Caulfield","VIC","Australia","Caulfield, VIC, Australia",145.0295877,-37.8831621,"caulfield vic 3162, australia",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Cedar","MI","United States","Cedar, MI, United States",-85.7946704,44.847264,"cedar, mi 49621, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Cedar Rapids","IA","United States","Cedar Rapids, IA, United States",-91.6656232,41.9778795,"cedar rapids, ia, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Cedar Spings","MI","United States","Cedar Spings, MI, United States",-85.5514237,43.2233604,"cedar springs, mi 49319, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Centennial","CO","United States","Centennial, CO, United States",-104.8771726,39.5807452,"centennial, co, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Century","FL","United States","Century, FL, United States",-87.2638628,30.9732384,"century, fl 32535, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Champaign","IL","United States","Champaign, IL, United States",-88.2433829,40.1164204,"champaign, il, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Chapel Hill","NC","United States","Chapel Hill, NC, United States",-79.0558445,35.9131996,"chapel hill, nc, usa",3,0.223713646532438
"Lesbian Connection",2006,1341,"Chapin","SC","United States","Chapin, SC, United States",-81.3498211,34.1659795,"chapin, sc 29036, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Charleston","SC","United States","Charleston, SC, United States",-79.9310512,32.7764749,"charleston, sc, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Charleston","WV","United States","Charleston, WV, United States",-81.6326234,38.3498195,"charleston, wv, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Charlotte","NC","United States","Charlotte, NC, United States",-80.8431267,35.2270869,"charlotte, nc, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Chelsea","MI","United States","Chelsea, MI, United States",-84.0205029,42.3180919,"chelsea, mi 48118, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Chesteron","IN","United States","Chesteron, IN, United States",-87.0641992,41.6105937,"chesterton, in 46304, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Cheticamp","NS","Canada","Cheticamp, NS, Canada",-61.0148151,46.6249594,"chéticamp, ns, canada",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Cheyenne","WY","United States","Cheyenne, WY, United States",-104.8202462,41.1399814,"cheyenne, wy, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Chicago","IL","United States","Chicago, IL, United States",-87.6297982,41.8781136,"chicago, il, usa",12,0.894854586129754
"Lesbian Connection",2006,1341,"Chico","CA","United States","Chico, CA, United States",-121.8374777,39.7284944,"chico, ca, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Chillicothe","OH","United States","Chillicothe, OH, United States",-82.9824019,39.3331197,"chillicothe, oh 45601, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Christchurch","","New Zealand","Christchurch, , New Zealand",172.6305589,-43.5320214,"christchurch, new zealand",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Cincinnati","OH","United States","Cincinnati, OH, United States",-84.5120196,39.1031182,"cincinnati, oh, usa",4,0.298284862043251
"Lesbian Connection",2006,1341,"Claire","WI","United States","Claire, WI, United States",-88.7878678,43.7844397,"wisconsin, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Clearwater","FL","United States","Clearwater, FL, United States",-82.8001026,27.9658533,"clearwater, fl, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Cleveland","OH","United States","Cleveland, OH, United States",-81.6943605,41.49932,"cleveland, oh, usa",5,0.372856077554064
"Lesbian Connection",2006,1341,"Cleveland Heights","OH","United States","Cleveland Heights, OH, United States",-81.556235,41.5200518,"cleveland heights, oh, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Clinton Township","MI","United States","Clinton Township, MI, United States",-82.9195514,42.5868882,"clinton twp, mi, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Coatesville","PA","United States","Coatesville, PA, United States",-75.8238355,39.9831616,"coatesville, pa 19320, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Coconut Creek","FL","United States","Coconut Creek, FL, United States",-80.1789351,26.2517482,"coconut creek, fl, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Cody","WY","United States","Cody, WY, United States",-109.0565308,44.5263422,"cody, wy 82414, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Coldstream","BC","Canada","Coldstream, BC, Canada",-119.228205,50.223641,"coldstream, bc, canada",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Coldwater","MI","United States","Coldwater, MI, United States",-85.0005215,41.9403263,"coldwater, mi 49036, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Colmesneil","TX","United States","Colmesneil, TX, United States",-94.4226266,30.9093987,"colmesneil, tx 75938, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Colorado Springs","CO","United States","Colorado Springs, CO, United States",-104.8213634,38.8338816,"colorado springs, co, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Columbia","KY","United States","Columbia, KY, United States",-85.3063504,37.102841,"columbia, ky 42728, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Columbia","MD","United States","Columbia, MD, United States",-76.8610462,39.2037144,"columbia, md, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Columbia","SC","United States","Columbia, SC, United States",-81.0348144,34.0007104,"columbia, sc, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Columbus","GA","United States","Columbus, GA, United States",-84.9877094,32.4609764,"columbus, ga, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Columbus","IN","United States","Columbus, IN, United States",-85.9213796,39.2014404,"columbus, in, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Columbus","MS","United States","Columbus, MS, United States",-88.4272627,33.4956744,"columbus, ms, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Columbus","OH","United States","Columbus, OH, United States",-82.9987942,39.9611755,"columbus, oh, usa",11,0.820283370618941
"Lesbian Connection",2006,1341,"Colville","WA","United States","Colville, WA, United States",-117.9009544,48.5449971,"colville, wa 99114, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Comfort","TX","United States","Comfort, TX, United States",-98.9050337,29.967715,"comfort, tx 78013, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Concord","NC","United States","Concord, NC, United States",-80.579511,35.4087517,"concord, nc, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Concord","NH","United States","Concord, NH, United States",-71.5375718,43.2081366,"concord, nh, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Concordia","KS","United States","Concordia, KS, United States",-97.6625396,39.5708354,"concordia, ks 66901, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Conover","NC","United States","Conover, NC, United States",-81.2186933,35.7065217,"conover, nc, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Conway","SC","United States","Conway, SC, United States",-79.0478143,33.8360034,"conway, sc, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Coos Bay","OR","United States","Coos Bay, OR, United States",-124.2131325,43.3672213,"coos bay, or, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Corbett","OR","United States","Corbett, OR, United States",-122.2912175,45.5317887,"corbett, or 97019, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Corpus Christi","TX","United States","Corpus Christi, TX, United States",-97.396381,27.8005828,"corpus christi, tx, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Corvallis","OR","United States","Corvallis, OR, United States",-123.2620435,44.5645659,"corvallis, or, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Cottonwood","AZ","United States","Cottonwood, AZ, United States",-112.0098791,34.7391876,"cottonwood, az, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Council Bluffs","IA","United States","Council Bluffs, IA, United States",-95.8608333,41.2619444,"council bluffs, ia, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Coventry","CT","United States","Coventry, CT, United States",-72.3393021,41.78468,"coventry, ct, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Covington","LA","United States","Covington, LA, United States",-90.1009108,30.4754702,"covington, la, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Covington","OH","United States","Covington, OH, United States",-84.3538367,40.1172727,"covington, oh 45318, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Crandon","WI","United States","Crandon, WI, United States",-88.9028922,45.5719072,"crandon, wi 54520, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Creola","OH","United States","Creola, OH, United States",-82.4662671,39.3153474,"creola, oh 45622, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Crestine","OH","United States","Crestine, OH, United States",-82.7365677,40.7875572,"crestline, oh, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Crestone","CO","United States","Crestone, CO, United States",-105.6997332,37.9963881,"crestone, co 81143, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Crosse","WI","United States","Crosse, WI, United States",-91.6566377,44.1790349,"cross, wi 54629, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Crossville","TN","United States","Crossville, TN, United States",-85.0269014,35.9489566,"crossville, tn, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Cuidad Cariari","Heredia","Costa Rica","Cuidad Cariari, Heredia, Costa Rica",-84.1640957,9.9716391,"cariari, heredia province, belén, costa rica",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Curacao","","Netherlands Antilles","Curacao, , Netherlands Antilles",-68.99002,12.16957,"curaçao",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Dahlonega","GA","United States","Dahlonega, GA, United States",-83.9843953,34.5261465,"dahlonega, ga 30533, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Dale Hollow Lake","KY","United States","Dale Hollow Lake, KY, United States",-85.2851801,36.5892445,"dale hollow lake, united states",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Dallas","GA","United States","Dallas, GA, United States",-84.8413056,33.9244531,"dallas, ga, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Dallas","TX","United States","Dallas, TX, United States",-96.7969879,32.7766642,"dallas, tx, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Daly City","CA","United States","Daly City, CA, United States",-122.4702079,37.6879241,"daly city, ca, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Daphne","AL","United States","Daphne, AL, United States",-87.9036047,30.6035255,"daphne, al, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Dartmouth","NS","Canada","Dartmouth, NS, Canada",-63.5675632,44.6660885,"dartmouth, ns, canada",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Davao City","","Philippines","Davao City, , Philippines",125.455341,7.190708,"davao city, davao del sur, philippines",2,0.149142431021626
"Lesbian Connection",2006,1341,"Davenport","FL","United States","Davenport, FL, United States",-81.6017417,28.1614046,"davenport, fl, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Davenport","IA","United States","Davenport, IA, United States",-90.5776367,41.5236437,"davenport, ia, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Davie","FL","United States","Davie, FL, United States",-80.2521157,26.0764783,"davie, fl, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Davisburg","MI","United States","Davisburg, MI, United States",-83.5412337,42.7521699,"davisburg, springfield township, mi 48350, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Daylesfor","VIC","Australia","Daylesfor, VIC, Australia",144.142784,-37.3414092,"daylesford vic 3460, australia",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Dayton","OH","United States","Dayton, OH, United States",-84.1916069,39.7589478,"dayton, oh, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Daytona Beach Shores","FL","United States","Daytona Beach Shores, FL, United States",-80.9828323,29.1760933,"daytona beach shores, fl 32118, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Decatur","GA","United States","Decatur, GA, United States",-84.2963123,33.7748275,"decatur, ga 30030, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Decatur","IL","United States","Decatur, IL, United States",-88.9548001,39.8403147,"decatur, il, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Decatur","IN","United States","Decatur, IN, United States",-84.9291329,40.830603,"decatur, in 46733, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Decorah","IA","United States","Decorah, IA, United States",-91.7857092,43.3033056,"decorah, ia 52101, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Deer Park","NY","United States","Deer Park, NY, United States",-73.3292857,40.7617653,"deer park, ny, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Delaware","OH","United States","Delaware, OH, United States",-83.067965,40.2986724,"delaware, oh 43015, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Demorest","GA","United States","Demorest, GA, United States",-83.5451724,34.565098,"demorest, ga 30535, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Denver","CO","United States","Denver, CO, United States",-104.990251,39.7392358,"denver, co, usa",5,0.372856077554064
"Lesbian Connection",2006,1341,"Denyse","NY","United States","Denyse, NY, United States",-74.0059728,40.7127753,"new york, ny, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Des Moines","IA","United States","Des Moines, IA, United States",-93.6249593,41.5868353,"des moines, ia, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Dexter","ME","United States","Dexter, ME, United States",-69.2898156,45.023918,"dexter, me 04930, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Dickinson","OR","United States","Dickinson, OR, United States",-102.7896242,46.8791756,"dickinson, nd 58601, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Dillsburg","PA","United States","Dillsburg, PA, United States",-77.034978,40.1109255,"dillsburg, pa 17019, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Dolan Springs","AZ","United States","Dolan Springs, AZ, United States",-114.2732932,35.5919357,"dolan springs, az 86441, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Dover","DE","United States","Dover, DE, United States",-75.5243682,39.158168,"dover, de, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Downington","PA","United States","Downington, PA, United States",-75.7032742,40.0064958,"downingtown, pa 19335, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Dragoon","AZ","United States","Dragoon, AZ, United States",-110.0380342,32.0306741,"dragoon, az 85609, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Drumore","PA","United States","Drumore, PA, United States",-76.2649569,39.7917702,"drumore, pa 17518, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Drury","MO","United States","Drury, MO, United States",-92.3225394,36.930137,"drury, mo, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Duluth","MN","United States","Duluth, MN, United States",-92.1004852,46.7866719,"duluth, mn, usa",3,0.223713646532438
"Lesbian Connection",2006,1341,"Duncan","BC","Canada","Duncan, BC, Canada",-123.7079416,48.7786908,"duncan, bc, canada",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Durango","CO","United States","Durango, CO, United States",-107.8800667,37.27528,"durango, co, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Durham","NC","United States","Durham, NC, United States",-78.898619,35.9940329,"durham, nc, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Durham","NH","United States","Durham, NH, United States",-70.9264393,43.1339545,"durham, nh 03824, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Eagle Point","OR","United States","Eagle Point, OR, United States",-122.8028177,42.4726258,"eagle point, or 97524, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"East Chatham","NY","United States","East Chatham, NY, United States",-73.525481,42.411223,"east chatham, ny, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"East Lansing","MI","United States","East Lansing, MI, United States",-84.4838654,42.7369792,"east lansing, mi, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"East Poland","ME","United States","East Poland, ME, United States",-70.328111,44.0706283,"east poland, poland, me 04274, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"East Syracuse","NY","United States","East Syracuse, NY, United States",-76.0785332,43.0653446,"east syracuse, ny 13057, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Eastham","MA","United States","Eastham, MA, United States",-69.9740361,41.8299634,"eastham, ma, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Easthampton","MA","United States","Easthampton, MA, United States",-72.66898,42.266757,"easthampton, ma, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Easton","NH","United States","Easton, NH, United States",-71.8007981,44.1496248,"easton, nh, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Easton","PA","United States","Easton, PA, United States",-75.2207323,40.688432,"easton, pa, usa",3,0.223713646532438
"Lesbian Connection",2006,1341,"Edenton","NC","United States","Edenton, NC, United States",-76.6077213,36.057938,"edenton, nc 27932, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Edinburgh","","Scotland","Edinburgh, , Scotland",-3.188267,55.953252,"edinburgh, uk",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Edwardsville","IL","United States","Edwardsville, IL, United States",-89.953157,38.8114364,"edwardsville, il, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"El Paso","TX","United States","El Paso, TX, United States",-106.4850217,31.7618778,"el paso, tx, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"El Prado","NM","United States","El Prado, NM, United States",-105.5746857,36.4317932,"el prado, nm 87529, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"El Sobrante","CA","United States","El Sobrante, CA, United States",-122.2952474,37.9771452,"el sobrante, ca, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Elgin","IL","United States","Elgin, IL, United States",-88.2825668,42.0354084,"elgin, il, usa",2,0.149142431021626
"Lesbian Connection",2006,1341,"Elk","CA","United States","Elk, CA, United States",-123.7172951,39.1304105,"elk, ca 95432, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Elk Grove Village","IL","United States","Elk Grove Village, IL, United States",-87.9703461,42.0039178,"elk grove village, il 60007, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Elk River","CA","United States","Elk River, CA, United States",-124.1742264,40.7362385,"elk river, ridgewood, ca 95503, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Ellicot City","MD","United States","Ellicot City, MD, United States",-76.7983067,39.2673283,"ellicott city, md, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Endicott","NY","United States","Endicott, NY, United States",-76.0493684,42.098408,"endicott, ny 13760, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Enfield","CT","United States","Enfield, CT, United States",-72.5441445,42.0027181,"enfield, ct 06082, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Enoch","UT","United States","Enoch, UT, United States",-113.0243929,37.7733096,"enoch, ut 84721, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Erhard","MN","United States","Erhard, MN, United States",-96.0986685,46.485515,"erhard, mn 56534, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Erie","CO","United States","Erie, CO, United States",-105.0499817,40.0502623,"erie, co, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Erie","PA","United States","Erie, PA, United States",-80.085059,42.1292241,"erie, pa, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Escalon","CA","United States","Escalon, CA, United States",-120.9966033,37.7974273,"escalon, ca 95320, usa",1,0.0745712155108128
"Lesbian Connection",2006,1341,"Escondido","CA","United States","Escondido, CA, United States",-117.086421,33.1192068,"escondido, ca, usa",1,0.0745712155108128
