"publication","year","pub.count","city","state","country","geocode.value","lon","lat","geoAddress","count","relative.percentage"
"Gaia's Guide",1983,2016,"East Stroudsberg","PA","United States","East Stroudsberg, PA, United States",-75.1817547,41.0030522,"east stroudsburg, pa 18301, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"El Monte","CA","United States","El Monte, CA, United States",-118.0275667,34.0686206,"el monte, ca, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"El Paso","TX","United States","El Paso, TX, United States",-106.4850217,31.7618778,"el paso, tx, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Elgin","IL","United States","Elgin, IL, United States",-88.2825668,42.0354084,"elgin, il, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Erie","PA","United States","Erie, PA, United States",-80.085059,42.1292241,"erie, pa, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Eugene","OR","United States","Eugene, OR, United States",-123.0867536,44.0520691,"eugene, or, usa",18,0.892857142857143
"Gaia's Guide",1983,2016,"Eureka","CA","United States","Eureka, CA, United States",-124.1636729,40.8020712,"eureka, ca, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Evanston","IL","United States","Evanston, IL, United States",-87.6876969,42.0450722,"evanston, il, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Evansville","IN","United States","Evansville, IN, United States",-87.5710898,37.9715592,"evansville, in, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Fairfield","CT","United States","Fairfield, CT, United States",-73.2612615,41.1408363,"fairfield, ct, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Falls Village","CT","United States","Falls Village, CT, United States",-73.3650579,41.9550202,"falls village, canaan, ct 06031, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Fargo","ND","United States","Fargo, ND, United States",-96.7898034,46.8771863,"fargo, nd, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Fayetteville","AR","United States","Fayetteville, AR, United States",-94.1605839,36.0626579,"fayetteville, ar, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Fayetteville","NC","United States","Fayetteville, NC, United States",-78.8783774,35.0523673,"fayetteville, nc, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Fire Island","NY","United States","Fire Island, NY, United States",-73.1459474,40.6475997,"fire island, ny, usa",7,0.347222222222222
"Gaia's Guide",1983,2016,"Flagstaff","AZ","United States","Flagstaff, AZ, United States",-111.651302,35.1982836,"flagstaff, az, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Flint","MI","United States","Flint, MI, United States",-83.6874562,43.0125274,"flint, mi, usa",4,0.198412698412698
"Gaia's Guide",1983,2016,"Floral Park","NY","United States","Floral Park, NY, United States",-73.7048532,40.7237133,"floral park, ny 11001, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Forest Park","IL","United States","Forest Park, IL, United States",-87.81367,41.8794758,"forest park, il, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Forestville","CA","United States","Forestville, CA, United States",-122.8902721,38.4735237,"forestville, ca 95436, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Fort Lauderdale","FL","United States","Fort Lauderdale, FL, United States",-80.1373174,26.1224386,"fort lauderdale, fl, usa",16,0.793650793650794
"Gaia's Guide",1983,2016,"Fort Myers","FL","United States","Fort Myers, FL, United States",-81.8723084,26.640628,"fort myers, fl, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Fort Wayne","IN","United States","Fort Wayne, IN, United States",-85.1393513,41.079273,"fort wayne, in, usa",11,0.545634920634921
"Gaia's Guide",1983,2016,"Fort Worth","TX","United States","Fort Worth, TX, United States",-97.3307658,32.7554883,"fort worth, tx, usa",5,0.248015873015873
"Gaia's Guide",1983,2016,"Fresno","CA","United States","Fresno, CA, United States",-119.7871247,36.7377981,"fresno, ca, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Gainesville","FL","United States","Gainesville, FL, United States",-82.3248262,29.6516344,"gainesville, fl, usa",6,0.297619047619048
"Gaia's Guide",1983,2016,"Galveston","TX","United States","Galveston, TX, United States",-94.7976958,29.3013479,"galveston, tx, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Garden Grove","CA","United States","Garden Grove, CA, United States",-117.9379952,33.7742692,"garden grove, ca, usa",6,0.297619047619048
"Gaia's Guide",1983,2016,"Glenrose","TX","United States","Glenrose, TX, United States",-97.7554986,32.2346721,"glen rose, tx, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Grand Rapids","MI","United States","Grand Rapids, MI, United States",-85.6680863,42.9633599,"grand rapids, mi, usa",9,0.446428571428571
"Gaia's Guide",1983,2016,"Grants Pass","OR","United States","Grants Pass, OR, United States",-123.3283925,42.4390069,"grants pass, or, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Great Falls","MT","United States","Great Falls, MT, United States",-111.3007715,47.5052849,"great falls, mt, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Greeley","CO","United States","Greeley, CO, United States",-104.7091322,40.4233142,"greeley, co, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Green Bay","WI","United States","Green Bay, WI, United States",-88.0132958,44.5133188,"green bay, wi, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Greenfield","MA","United States","Greenfield, MA, United States",-72.5994104,42.587915,"greenfield, ma 01301, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Greensboro","NC","United States","Greensboro, NC, United States",-79.7919754,36.0726354,"greensboro, nc, usa",4,0.198412698412698
"Gaia's Guide",1983,2016,"Greensburg","PA","United States","Greensburg, PA, United States",-79.5389289,40.3014581,"greensburg, pa 15601, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Greenville","SC","United States","Greenville, SC, United States",-82.3940104,34.8526176,"greenville, sc, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Guerneville","CA","United States","Guerneville, CA, United States",-122.9961102,38.5018575,"guerneville, ca 95446, usa",7,0.347222222222222
"Gaia's Guide",1983,2016,"Gulfport","MS","United States","Gulfport, MS, United States",-89.0928155,30.3674198,"gulfport, ms, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Hagerstown","MD","United States","Hagerstown, MD, United States",-77.7199932,39.6417629,"hagerstown, md, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Hammond","IN","United States","Hammond, IN, United States",-87.5000412,41.5833688,"hammond, in, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Hanover","NH","United States","Hanover, NH, United States",-72.2895526,43.7022451,"hanover, nh, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Harper","KS","United States","Harper, KS, United States",-98.0258945,37.2866863,"harper, ks 67058, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Harrisburg","PA","United States","Harrisburg, PA, United States",-76.8867008,40.2731911,"harrisburg, pa, usa",6,0.297619047619048
"Gaia's Guide",1983,2016,"Hartford","CT","United States","Hartford, CT, United States",-72.6733723,41.7658043,"hartford, ct, usa",8,0.396825396825397
"Gaia's Guide",1983,2016,"Hattiesburg","MS","United States","Hattiesburg, MS, United States",-89.2903392,31.3271189,"hattiesburg, ms, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Hayward","CA","United States","Hayward, CA, United States",-122.0809964,37.6687665,"hayward, ca, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Hazleton","PA","United States","Hazleton, PA, United States",-75.9746472,40.9584181,"hazleton, pa, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Helena","MT","United States","Helena, MT, United States",-112.0391057,46.5891452,"helena, mt, usa",4,0.198412698412698
"Gaia's Guide",1983,2016,"Hollywood","CA","United States","Hollywood, CA, United States",-118.3286614,34.0928092,"hollywood, los angeles, ca, usa",11,0.545634920634921
"Gaia's Guide",1983,2016,"Hollywood","FL","United States","Hollywood, FL, United States",-80.1494901,26.0112014,"hollywood, fl, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Honolulu","HI","United States","Honolulu, HI, United States",-157.8581401,21.3098845,"honolulu, hi, usa",9,0.446428571428571
"Gaia's Guide",1983,2016,"Hopland/Talmadge","CA","United States","Hopland/Talmadge, CA, United States",NA,NA,"NA",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Hot Springs","AR","United States","Hot Springs, AR, United States",-93.0546003,34.5077615,"hot springs, ar, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Houston","TX","United States","Houston, TX, United States",-95.3698028,29.7604267,"houston, tx, usa",6,0.297619047619048
"Gaia's Guide",1983,2016,"Hummelstown","PA","United States","Hummelstown, PA, United States",-76.7083033,40.2653681,"hummelstown, pa 17036, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Huntington","WV","United States","Huntington, WV, United States",-82.445154,38.4192496,"huntington, wv, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Hyannis","MA","United States","Hyannis, MA, United States",-70.2881124,41.6524911,"hyannis, barnstable, ma 02601, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Indianapolis","IN","United States","Indianapolis, IN, United States",-86.158068,39.768403,"indianapolis, in, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Inglewood","CA","United States","Inglewood, CA, United States",-118.3531311,33.9616801,"inglewood, ca, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Iowa City","IA","United States","Iowa City, IA, United States",-91.5346169,41.6578257,"iowa city, ia, usa",6,0.297619047619048
"Gaia's Guide",1983,2016,"Irvine","CA","United States","Irvine, CA, United States",-117.8265049,33.6845673,"irvine, ca, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Irvington","NJ","United States","Irvington, NJ, United States",-74.2286435,40.7263249,"irvington, nj 07111, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Ithaca","NY","United States","Ithaca, NY, United States",-76.5018807,42.4439614,"ithaca, ny, usa",4,0.198412698412698
"Gaia's Guide",1983,2016,"Jackson","MS","United States","Jackson, MS, United States",-90.1848103,32.2987573,"jackson, ms, usa",5,0.248015873015873
"Gaia's Guide",1983,2016,"Jacksonville","FL","United States","Jacksonville, FL, United States",-81.655651,30.3321838,"jacksonville, fl, usa",7,0.347222222222222
"Gaia's Guide",1983,2016,"Jacksonville","NC","United States","Jacksonville, NC, United States",-77.4302414,34.7540524,"jacksonville, nc, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Jersey City","NJ","United States","Jersey City, NJ, United States",-74.0431435,40.7177545,"jersey city, nj, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Johnson City","TN","United States","Johnson City, TN, United States",-82.3534727,36.3134397,"johnson city, tn, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Johnstown","PA","United States","Johnstown, PA, United States",-78.9219698,40.3267407,"johnstown, pa, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Joliet","IL","United States","Joliet, IL, United States",-88.0817251,41.525031,"joliet, il, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Kalamazoo","MI","United States","Kalamazoo, MI, United States",-85.5872286,42.2917069,"kalamazoo, mi, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Kansas City","KS","United States","Kansas City, KS, United States",-94.6267873,39.1155314,"kansas city, ks, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Kansas City","MO","United States","Kansas City, MO, United States",-94.5785667,39.0997265,"kansas city, mo, usa",22,1.09126984126984
"Gaia's Guide",1983,2016,"Kettering","OH","United States","Kettering, OH, United States",-84.1688274,39.6895036,"kettering, oh, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Key West","FL","United States","Key West, FL, United States",-81.7841722,24.5554183,"key west, florida 33040, usa",5,0.248015873015873
"Gaia's Guide",1983,2016,"Klamath Falls","OR","United States","Klamath Falls, OR, United States",-121.7816704,42.224867,"klamath falls, or, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Knoxville","TN","United States","Knoxville, TN, United States",-83.9207392,35.9606384,"knoxville, tn, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"La Crosse","WI","United States","La Crosse, WI, United States",-91.2519017,43.8137751,"la crosse, wi, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"La Grande","OR","United States","La Grande, OR, United States",-118.0877188,45.3245771,"la grande, or 97850, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Laguna Beach","CA","United States","Laguna Beach, CA, United States",-117.7853568,33.5427189,"laguna beach, ca, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Lake Arrowhead","CA","United States","Lake Arrowhead, CA, United States",-117.1892078,34.2483396,"lake arrowhead, ca, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Lake George","NY","United States","Lake George, NY, United States",-73.7123408,43.4261809,"lake george, ny 12845, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Lake Hoptacong","NJ","United States","Lake Hoptacong, NJ, United States",NA,NA,"NA",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Lake Ronkonkona","NY","United States","Lake Ronkonkona, NY, United States",-73.1053707,40.8320984,"lake ronkonkoma, ny, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Lake Tahoe","CA","United States","Lake Tahoe, CA, United States",-120.0323507,39.0968493,"lake tahoe, united states",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Lake Worth","FL","United States","Lake Worth, FL, United States",-80.0684479,26.6167555,"lake worth, fl, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Lakeland","FL","United States","Lakeland, FL, United States",-81.9498042,28.0394654,"lakeland, fl, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Lambertville","NJ","United States","Lambertville, NJ, United States",-74.9429448,40.3659394,"lambertville, nj 08530, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Lancaster","PA","United States","Lancaster, PA, United States",-76.3055144,40.0378755,"lancaster, pa, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Lansing","MI","United States","Lansing, MI, United States",-84.5555347,42.732535,"lansing, mi, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Las Vegas","NV","United States","Las Vegas, NV, United States",-115.1391009,36.171563,"las vegas, nv, usa",5,0.248015873015873
"Gaia's Guide",1983,2016,"Lawrence","KS","United States","Lawrence, KS, United States",-95.2352501,38.9716689,"lawrence, ks, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Lebanon","NH","United States","Lebanon, NH, United States",-72.2517569,43.6422934,"lebanon, nh, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Lewiston","ME","United States","Lewiston, ME, United States",-70.2147764,44.100351,"lewiston, me, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Lexington","KY","United States","Lexington, KY, United States",-84.5037164,38.0405837,"lexington, ky, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Lima","OH","United States","Lima, OH, United States",-84.1052256,40.742551,"lima, oh, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Lincoln","NE","United States","Lincoln, NE, United States",-96.7025955,40.813616,"lincoln, ne, usa",4,0.198412698412698
"Gaia's Guide",1983,2016,"Little Rock","AR","United States","Little Rock, AR, United States",-92.2880157,34.7444618,"little rock, ar, usa",6,0.297619047619048
"Gaia's Guide",1983,2016,"Long Beach","CA","United States","Long Beach, CA, United States",-118.1937395,33.7700504,"long beach, ca, usa",11,0.545634920634921
"Gaia's Guide",1983,2016,"Lorain","OH","United States","Lorain, OH, United States",-82.1823746,41.452819,"lorain, oh, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Los Altos","CA","United States","Los Altos, CA, United States",-122.1141298,37.3852183,"los altos, ca, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Los Angeles","CA","United States","Los Angeles, CA, United States",-118.2436849,34.0522342,"los angeles, ca, usa",65,3.22420634920635
"Gaia's Guide",1983,2016,"Louisville","KY","United States","Louisville, KY, United States",-85.7584557,38.2526647,"louisville, ky, usa",6,0.297619047619048
"Gaia's Guide",1983,2016,"Lubbock","TX","United States","Lubbock, TX, United States",-101.8456417,33.5845617,"lubbock, tx, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Lynn","MA","United States","Lynn, MA, United States",-70.9494938,42.466763,"lynn, ma, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Madeira Beach","FL","United States","Madeira Beach, FL, United States",-82.7973247,27.7980814,"madeira beach, fl, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Madison","WI","United States","Madison, WI, United States",-89.4007501,43.0721661,"madison, wi, usa",13,0.64484126984127
"Gaia's Guide",1983,2016,"Manchester","NH","United States","Manchester, NH, United States",-71.4547891,42.9956397,"manchester, nh, usa",5,0.248015873015873
"Gaia's Guide",1983,2016,"Manhattan","NY","United States","Manhattan, NY, United States",-73.9712488,40.7830603,"manhattan, new york, ny, usa",43,2.13293650793651
"Gaia's Guide",1983,2016,"Mansfield","OH","United States","Mansfield, OH, United States",-82.5154471,40.75839,"mansfield, oh, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Marietta","PA","United States","Marietta, PA, United States",-76.5521882,40.0570411,"marietta, pa 17547, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Maui Island","HI","United States","Maui Island, HI, United States",-156.3319253,20.7983626,"maui, hawaii, usa",4,0.198412698412698
"Gaia's Guide",1983,2016,"Medford","OR","United States","Medford, OR, United States",-122.8755949,42.3265152,"medford, or, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Melbourne","FL","United States","Melbourne, FL, United States",-80.6081089,28.0836269,"melbourne, fl, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Memphis","TN","United States","Memphis, TN, United States",-90.0489801,35.1495343,"memphis, tn, usa",8,0.396825396825397
"Gaia's Guide",1983,2016,"Miami","FL","United States","Miami, FL, United States",-80.1917902,25.7616798,"miami, fl, usa",9,0.446428571428571
"Gaia's Guide",1983,2016,"Mill Valley","CA","United States","Mill Valley, CA, United States",-122.5449763,37.9060368,"mill valley, ca 94941, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Milwaukee","WI","United States","Milwaukee, WI, United States",-87.9064736,43.0389025,"milwaukee, wi, usa",13,0.64484126984127
"Gaia's Guide",1983,2016,"Minneapolis","MN","United States","Minneapolis, MN, United States",-93.2650108,44.977753,"minneapolis, mn, usa",18,0.892857142857143
"Gaia's Guide",1983,2016,"Missoula","MT","United States","Missoula, MT, United States",-113.9940314,46.8721284,"missoula, mt, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Modesto","CA","United States","Modesto, CA, United States",-120.9970014,37.6392595,"modesto, ca, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Monroe","LA","United States","Monroe, LA, United States",-92.1193012,32.5093109,"monroe, la, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Montclaire","PA","United States","Montclaire, PA, United States",-75.502411,40.1389933,"mont clare, pa 19453, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Montgomery","AL","United States","Montgomery, AL, United States",-86.3077368,32.3792233,"montgomery, al, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Montgomery","MD","United States","Montgomery, MD, United States",-77.2405153,39.1547426,"montgomery county, md, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Montpelier","VT","United States","Montpelier, VT, United States",-72.5753869,44.2600593,"montpelier, vt 05602, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Morgantown","WV","United States","Morgantown, WV, United States",-79.9558968,39.629526,"morgantown, wv, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Morristown ","NJ","United States","Morristown , NJ, United States",-74.4815438,40.7967667,"morristown, nj 07960, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Mountain View","CA","United States","Mountain View, CA, United States",-122.0838511,37.3860517,"mountain view, ca, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Mt Clemens","MI","United States","Mt Clemens, MI, United States",-82.8779754,42.5972563,"mt clemens, mi, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Muncie","IN","United States","Muncie, IN, United States",-85.3863599,40.1933767,"muncie, in, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Myrtle Beach","SC","United States","Myrtle Beach, SC, United States",-78.8866943,33.6890603,"myrtle beach, sc, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Myrtle Creek","OR","United States","Myrtle Creek, OR, United States",-123.2931205,43.0201173,"myrtle creek, or 97457, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Napa","CA","United States","Napa, CA, United States",-122.286865,38.2975381,"napa, ca, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Nashua","NH","United States","Nashua, NH, United States",-71.467566,42.7653662,"nashua, nh, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Nashville","TN","United States","Nashville, TN, United States",-86.7816016,36.1626638,"nashville, tn, usa",5,0.248015873015873
"Gaia's Guide",1983,2016,"New Bedford","MA","United States","New Bedford, MA, United States",-70.934205,41.6362152,"new bedford, ma, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"New Britain","CT","United States","New Britain, CT, United States",-72.7795419,41.6612104,"new britain, ct, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"New Brunswick","NJ","United States","New Brunswick, NJ, United States",-74.4518188,40.4862157,"new brunswick, nj, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"New Haven","CT","United States","New Haven, CT, United States",-72.9278835,41.308274,"new haven, ct, usa",5,0.248015873015873
"Gaia's Guide",1983,2016,"New Hope","PA","United States","New Hope, PA, United States",-74.9512785,40.3642728,"new hope, pa 18938, usa",4,0.198412698412698
"Gaia's Guide",1983,2016,"New London","CT","United States","New London, CT, United States",-72.0995209,41.3556539,"new london, ct, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"New Orleans","LA","United States","New Orleans, LA, United States",-90.0715323,29.9510658,"new orleans, la, usa",22,1.09126984126984
"Gaia's Guide",1983,2016,"New Town","IL","United States","New Town, IL, United States",NA,NA,"NA",6,0.297619047619048
"Gaia's Guide",1983,2016,"New York City ","NY","United States","New York City , NY, United States",-74.0059728,40.7127753,"new york, ny, usa",98,4.86111111111111
"Gaia's Guide",1983,2016,"Newark","DE","United States","Newark, DE, United States",-75.7496572,39.6837226,"newark, de, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Newark","NJ","United States","Newark, NJ, United States",-74.1723667,40.735657,"newark, nj, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Newport","RI","United States","Newport, RI, United States",-71.3128285,41.4901024,"newport, ri, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Newton","NJ","United States","Newton, NJ, United States",-74.7526651,41.0581527,"newton, nj 07860, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Norfolk","VI","United States","Norfolk, VI, United States",-76.2858726,36.8507689,"norfolk, va, usa",6,0.297619047619048
"Gaia's Guide",1983,2016,"North Merrick","NY","United States","North Merrick, NY, United States",-73.5635312,40.6913859,"north merrick, ny, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Northhampton","MA","United States","Northhampton, MA, United States",-72.6412013,42.3250896,"northampton, ma, usa",5,0.248015873015873
"Gaia's Guide",1983,2016,"Nyack","NY","United States","Nyack, NY, United States",-73.9179146,41.0906519,"nyack, ny 10960, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Oak Bluffs","MA","United States","Oak Bluffs, MA, United States",-70.5619724,41.4542793,"oak bluffs, ma, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Oak Park","IL","United States","Oak Park, IL, United States",-87.7845025,41.8850317,"oak park, il, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Oakhurst","CA","United States","Oakhurst, CA, United States",-119.6493154,37.3279997,"oakhurst, ca 93644, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Oakland","CA","United States","Oakland, CA, United States",-122.2711639,37.8043514,"oakland, ca, usa",16,0.793650793650794
"Gaia's Guide",1983,2016,"Ocean Park Beach","CA","United States","Ocean Park Beach, CA, United States",-119.4179324,36.778261,"california, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Odessa","TX","United States","Odessa, TX, United States",-102.3676431,31.8456816,"odessa, tx, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Ogunquit","ME","United States","Ogunquit, ME, United States",-70.5986223,43.2468352,"ogunquit, me, usa",9,0.446428571428571
"Gaia's Guide",1983,2016,"Oklahoma City","OK","United States","Oklahoma City, OK, United States",-97.5164276,35.4675602,"oklahoma city, ok, usa",7,0.347222222222222
"Gaia's Guide",1983,2016,"Old Westbury","NY","United States","Old Westbury, NY, United States",-73.5995717,40.7887113,"old westbury, ny, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Olympia","WA","United States","Olympia, WA, United States",-122.9006951,47.0378741,"olympia, wa, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Omaha","NE","United States","Omaha, NE, United States",-95.9345034,41.2565369,"omaha, ne, usa",6,0.297619047619048
"Gaia's Guide",1983,2016,"Orange","NJ","United States","Orange, NJ, United States",-74.2326478,40.7706187,"city of orange, nj 07050, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Orange County","CA","United States","Orange County, CA, United States",-117.8311428,33.7174708,"orange county, ca, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Orlando","FL","United States","Orlando, FL, United States",-81.3789269,28.5383832,"orlando, fl, usa",5,0.248015873015873
"Gaia's Guide",1983,2016,"Oswego","NY","United States","Oswego, NY, United States",-76.5104973,43.4553461,"oswego, ny, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Painesville","OH","United States","Painesville, OH, United States",-81.245657,41.7244885,"painesville, oh 44077, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Palm Springs","CA","United States","Palm Springs, CA, United States",-116.5452921,33.8302961,"palm springs, ca, usa",7,0.347222222222222
"Gaia's Guide",1983,2016,"Palo Alto","CA","United States","Palo Alto, CA, United States",-122.1430195,37.4418834,"palo alto, ca, usa",4,0.198412698412698
"Gaia's Guide",1983,2016,"Panama City","FL","United States","Panama City, FL, United States",-85.6602058,30.1588129,"panama city, fl, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Parkersburg","WV","United States","Parkersburg, WV, United States",-81.5615135,39.2667418,"parkersburg, wv, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Pasadena","CA","United States","Pasadena, CA, United States",-118.1445155,34.1477849,"pasadena, ca, usa",6,0.297619047619048
"Gaia's Guide",1983,2016,"Paterson","NJ","United States","Paterson, NJ, United States",-74.171811,40.9167654,"paterson, nj, usa",5,0.248015873015873
"Gaia's Guide",1983,2016,"Pawtucket","RI","United States","Pawtucket, RI, United States",-71.3825558,41.878711,"pawtucket, ri, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Penacook","NH","United States","Penacook, NH, United States",-71.5990999,43.2801927,"penacook, concord, nh 03303, usa",1,0.0496031746031746
"Gaia's Guide",1983,2016,"Pensacola","FL","United States","Pensacola, FL, United States",-87.2169149,30.421309,"pensacola, fl, usa",3,0.148809523809524
"Gaia's Guide",1983,2016,"Peoria","IL","United States","Peoria, IL, United States",-89.5889864,40.6936488,"peoria, il, usa",2,0.0992063492063492
"Gaia's Guide",1983,2016,"Philadelphia","PA","United States","Philadelphia, PA, United States",-75.1652215,39.9525839,"philadelphia, pa, usa",32,1.58730158730159
