"publication","year","pub.count","geocode.value","lon","lat","count"
"Gaia's Guide",1981,2055,"Nimitz, WV, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Norfolk, VA, United States",-76.2858726,36.8507689,8
"Gaia's Guide",1981,2055,"Norman, OK, United States",-97.4394777,35.2225668,1
"Gaia's Guide",1981,2055,"North Conway, NH, United States",-71.1284041,44.0536805,1
"Gaia's Guide",1981,2055,"North Hollywood, CA, United States",NA,NA,5
"Gaia's Guide",1981,2055,"North Hudson, NY, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Northampton, MA, United States",-72.6412013,42.3250896,4
"Gaia's Guide",1981,2055,"Northwood, NH, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Nyack, NY, United States",-73.9179146,41.0906519,2
"Gaia's Guide",1981,2055,"Oak Park, IL, United States",-87.7845025,41.8850317,1
"Gaia's Guide",1981,2055,"Oak Ridge Farm, TN, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Oakland, CA, United States",-122.2711639,37.8043514,10
"Gaia's Guide",1981,2055,"Oakland, PA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Oberlin, OH, United States",NA,NA,4
"Gaia's Guide",1981,2055,"Odessa, TX, United States",-102.3676431,31.8456816,2
"Gaia's Guide",1981,2055,"Ogunquit, ME, United States",-70.5986223,43.2468352,7
"Gaia's Guide",1981,2055,"Oklahoma City, OK, United States",-97.5164276,35.4675602,14
"Gaia's Guide",1981,2055,"Old Roslyn Village, NY, United States",NA,NA,3
"Gaia's Guide",1981,2055,"Olean, NY, United States",-78.429927,42.083639,1
"Gaia's Guide",1981,2055,"Olympia, WA, United States",-122.9006951,47.0378741,3
"Gaia's Guide",1981,2055,"Omaha, NE, United States",-95.9345034,41.2565369,11
"Gaia's Guide",1981,2055,"Oneonta, NY, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Opa-Locka, FL, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Orlando, FL, United States",-81.3789269,28.5383832,5
"Gaia's Guide",1981,2055,"Orono, ME, United States",-68.6719411,44.8831125,2
"Gaia's Guide",1981,2055,"Oswego, NY, United States",NA,NA,2
"Gaia's Guide",1981,2055,"Oxon Hill, MD, United States",-76.9897278,38.8033178,1
"Gaia's Guide",1981,2055,"Paducah, KY, United States",-88.6000478,37.0833893,1
"Gaia's Guide",1981,2055,"Painesville, OH, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Palm Springs, CA, United States",-116.5452921,33.8302961,6
"Gaia's Guide",1981,2055,"Palo Alto, CA, United States",-122.1430195,37.4418834,6
"Gaia's Guide",1981,2055,"Panama City, FL, United States",-85.6602058,30.1588129,1
"Gaia's Guide",1981,2055,"Parksburg, WV, United States",NA,NA,2
"Gaia's Guide",1981,2055,"Pasadena, CA, United States",-118.1445155,34.1477849,7
"Gaia's Guide",1981,2055,"Passaic, NJ, United States",-74.1284764,40.8567662,1
"Gaia's Guide",1981,2055,"Paterson, NJ, United States",-74.171811,40.9167654,4
"Gaia's Guide",1981,2055,"Penacook, NH, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Penn Hills, PA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Pensacola, FL, United States",-87.2169149,30.421309,3
"Gaia's Guide",1981,2055,"Peoria, IL, United States",-89.5889864,40.6936488,2
"Gaia's Guide",1981,2055,"Perth Amboy, NJ, United States",-74.2654234,40.5067723,1
"Gaia's Guide",1981,2055,"Philadelphia, PA, United States",-75.1652215,39.9525839,30
"Gaia's Guide",1981,2055,"Phillipsburg, NJ, United States",-75.1901761,40.6937099,1
"Gaia's Guide",1981,2055,"Phoenix, AZ, United States",-112.0740373,33.4483771,18
"Gaia's Guide",1981,2055,"Phoenixville, PA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Piermont, NY, United States",-73.918192,41.0420414,1
"Gaia's Guide",1981,2055,"Piqua, OH, United States",-84.2424449,40.1447732,1
"Gaia's Guide",1981,2055,"Pittsburgh, PA, United States",-79.9958864,40.4406248,16
"Gaia's Guide",1981,2055,"Plainwell, MI, United States",-85.6489035,42.4400357,1
"Gaia's Guide",1981,2055,"Plattsburg, NY, United States",-73.4529124,44.6994873,2
"Gaia's Guide",1981,2055,"Pleasant Hill, CA, United States",-122.0607963,37.9479786,1
"Gaia's Guide",1981,2055,"Plymouth, MA, United States",-70.6672621,41.9584457,1
"Gaia's Guide",1981,2055,"Pocatello, ID, United States",-112.4506191,42.8621042,1
"Gaia's Guide",1981,2055,"Pomona, CA, United States",-117.7499909,34.055103,5
"Gaia's Guide",1981,2055,"Pompano Beach, FL, United States",-80.1247667,26.2378597,1
"Gaia's Guide",1981,2055,"Pontiac, MI, United States",-83.2910468,42.6389216,4
"Gaia's Guide",1981,2055,"Port Huron, MI, United States",-82.4249142,42.9708634,1
"Gaia's Guide",1981,2055,"Portland, ME, United States",-70.2568189,43.6590993,6
"Gaia's Guide",1981,2055,"Portland, OR, United States",-122.6783853,45.515232,29
"Gaia's Guide",1981,2055,"Portsmouth, ME, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Poughkeepsie, NY, United States",-73.9209701,41.7003713,1
"Gaia's Guide",1981,2055,"Princeton, NJ, United States",-74.6672226,40.3572976,2
"Gaia's Guide",1981,2055,"Providence, RI, United States",-71.4128343,41.8239891,12
"Gaia's Guide",1981,2055,"Provincetown, MA, United States",-70.1846012,42.0547136,21
"Gaia's Guide",1981,2055,"Punta Gorda, FL, United States",-82.0453664,26.9297836,1
"Gaia's Guide",1981,2055,"Queens, NY, United States",-73.7948516,40.7282239,12
"Gaia's Guide",1981,2055,"Quincy, IL, United States",-91.4098726,39.9356016,2
"Gaia's Guide",1981,2055,"Racine, WI, United States",-87.7828523,42.7261309,2
"Gaia's Guide",1981,2055,"Raleigh, NC, United States",-78.6381787,35.7795897,2
"Gaia's Guide",1981,2055,"Randolph, MA, United States",-71.042551,42.1619739,1
"Gaia's Guide",1981,2055,"Rapid City, SD, United States",-103.2310149,44.0805434,3
"Gaia's Guide",1981,2055,"Reading, PA, United States",-75.9268747,40.3356483,1
"Gaia's Guide",1981,2055,"Redding, CA, United States",-122.3916754,40.5865396,1
"Gaia's Guide",1981,2055,"Redondo Beach, CA, United States",-118.3884078,33.8491816,2
"Gaia's Guide",1981,2055,"Redwood City, CA, United States",-122.228141,37.4847955,3
"Gaia's Guide",1981,2055,"Reno, NV, United States",-119.8142691,39.529919,8
"Gaia's Guide",1981,2055,"Richmond, VA, United States",-77.4360481,37.5407246,8
"Gaia's Guide",1981,2055,"Riverside, CA, United States",-117.3754942,33.9806005,2
"Gaia's Guide",1981,2055,"Roanoke, VA, United States",-79.9414266,37.2709704,2
"Gaia's Guide",1981,2055,"Rochester, NY, United States",-77.6088465,43.1565779,14
"Gaia's Guide",1981,2055,"Rock Island, IL, United States",-90.5787476,41.5094771,3
"Gaia's Guide",1981,2055,"Rockford, IL, United States",-89.0939952,42.2711311,3
"Gaia's Guide",1981,2055,"Rubdoux, CA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Rutland, VT, United States",-72.9726065,43.6106237,3
"Gaia's Guide",1981,2055,"Sacramento, CA, United States",-121.4943996,38.5815719,22
"Gaia's Guide",1981,2055,"Saginaw, MI, United States",-83.9508068,43.4194699,1
"Gaia's Guide",1981,2055,"Salem, MA, United States",-70.8954626,42.5197473,1
"Gaia's Guide",1981,2055,"Salem, OR, United States",-123.0350963,44.9428975,3
"Gaia's Guide",1981,2055,"Salt Lake City, UT, United States",-111.8910474,40.7607793,9
"Gaia's Guide",1981,2055,"Salute Ste. Marie, MI, United States",NA,NA,1
"Gaia's Guide",1981,2055,"San Antonio, TX, United States",-98.4945922,29.4251905,10
"Gaia's Guide",1981,2055,"San Bernardino, CA, United States",-117.2897652,34.1083449,4
"Gaia's Guide",1981,2055,"San Diego, CA, United States",-117.1610838,32.715738,28
"Gaia's Guide",1981,2055,"San Francisco , CA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"San Francisco, CA, United States",-122.4194155,37.7749295,36
"Gaia's Guide",1981,2055,"San Francsico, CA, United States",-122.4194155,37.7749295,1
"Gaia's Guide",1981,2055,"San Juan, PR, United States",NA,NA,8
"Gaia's Guide",1981,2055,"San Luis Obispo, CA, United States",-120.6596156,35.2827524,3
"Gaia's Guide",1981,2055,"San Mateo, CA, United States",-122.3255254,37.5629917,1
"Gaia's Guide",1981,2055,"San Rafael, CA, United States",-122.5310874,37.9735346,5
"Gaia's Guide",1981,2055,"Sandusky, OH, United States",-82.7116821,41.4561754,1
"Gaia's Guide",1981,2055,"Sandy, OR, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Santa Ana, CA, United States",-117.867653,33.7454725,1
"Gaia's Guide",1981,2055,"Santa Barbara, CA, United States",-119.6981901,34.4208305,1
"Gaia's Guide",1981,2055,"Santa Clara, CA, United States",-121.9552356,37.3541079,2
"Gaia's Guide",1981,2055,"Santa Cruz, CA, United States",-122.0307963,36.9741171,5
"Gaia's Guide",1981,2055,"Santa Monica, CA, United States",-118.4911912,34.0194543,9
"Gaia's Guide",1981,2055,"Santa Rosa, CA, United States",-122.7140548,38.440429,7
"Gaia's Guide",1981,2055,"Sarasota , FL, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Sarasota, FL, United States",-82.5310117,27.336465,3
"Gaia's Guide",1981,2055,"Saugatuck, MI, United States",-86.2019825,42.6550248,1
"Gaia's Guide",1981,2055,"Sayerville, NJ, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Sayville, NY, United States",-73.0820556,40.7359317,3
"Gaia's Guide",1981,2055,"Schenley, PA, United States",-79.6617143,40.6845096,2
"Gaia's Guide",1981,2055,"Scottsdale, AZ, United States",-111.9216734,33.4948764,1
"Gaia's Guide",1981,2055,"Scranton, PA, United States",-75.6624122,41.408969,2
"Gaia's Guide",1981,2055,"Seaford, NY, United States",-73.4881809,40.6659344,2
"Gaia's Guide",1981,2055,"Seattle, WA, United States",-122.3328481,47.6061389,50
"Gaia's Guide",1981,2055,"Selden, NY, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Sherman Oaks, CA, United States",-118.4486989,34.1509272,1
"Gaia's Guide",1981,2055,"Shreveport, LA, United States",-93.7501789,32.5251516,2
"Gaia's Guide",1981,2055,"Sioux City, IA, United States",-96.4049408,42.4963416,1
"Gaia's Guide",1981,2055,"Sioux Falls, SD, United States",-96.731265,43.5460223,3
"Gaia's Guide",1981,2055,"Smithsfield, RI, United States",NA,NA,2
"Gaia's Guide",1981,2055,"Smithtown, NY, United States",-73.2006687,40.8559314,1
"Gaia's Guide",1981,2055,"Somerville, MA, United States",-71.0994968,42.3875968,1
"Gaia's Guide",1981,2055,"Sonora, CA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"South Bend, IN, United States",-86.2519898,41.6763545,2
"Gaia's Guide",1981,2055,"South Haven, MI, United States",-86.2736407,42.4030865,1
"Gaia's Guide",1981,2055,"South River, NJ, United States",-74.3859831,40.446495,3
"Gaia's Guide",1981,2055,"Spokane, WA, United States",-117.4235319,47.6579711,4
"Gaia's Guide",1981,2055,"Springfield, IL, United States",-89.6501481,39.7817213,4
"Gaia's Guide",1981,2055,"Springfield, MA, United States",-72.589811,42.1014831,4
"Gaia's Guide",1981,2055,"Springfield, MO, United States",-93.2922989,37.2089572,1
"Gaia's Guide",1981,2055,"Springfield, OH, United States",-83.8088171,39.9242266,2
"Gaia's Guide",1981,2055,"St. Augustine, FL, United States",-81.3139313,29.8921835,1
"Gaia's Guide",1981,2055,"St. Joseph, MO, United States",-94.846681,39.7674578,1
"Gaia's Guide",1981,2055,"St. Louis, MO, United States",-90.1994042,38.6270025,26
"Gaia's Guide",1981,2055,"St. Paul, MN, United States",-93.0899578,44.9537029,5
"Gaia's Guide",1981,2055,"St. Petersburg, FL, United States",-82.6384451,27.7671271,3
"Gaia's Guide",1981,2055,"Stanford, CA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"State College, PA, United States",-77.8600012,40.7933949,6
"Gaia's Guide",1981,2055,"Staten Island, NY, United States",-74.1502007,40.5795317,2
"Gaia's Guide",1981,2055,"Statewide, CO, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Steubenville, OH, United States",-80.6339638,40.3697905,1
"Gaia's Guide",1981,2055,"Stockton, CA, United States",-121.2907796,37.9577016,2
"Gaia's Guide",1981,2055,"Streamwood, IL, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Stroundsburg, PA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Studio City, CA, United States",NA,NA,2
"Gaia's Guide",1981,2055,"Suffolk County, NY, United States",NA,NA,2
"Gaia's Guide",1981,2055,"Sunnyvale, CA, United States",-122.0363496,37.36883,1
"Gaia's Guide",1981,2055,"Syracuse, NY, United States",-76.1474244,43.0481221,22
"Gaia's Guide",1981,2055,"Tacoma, WA, United States",-122.4442906,47.2528768,3
"Gaia's Guide",1981,2055,"Tallahassee, FL, United States",-84.2806235,30.4381828,3
"Gaia's Guide",1981,2055,"Tampa, FL, United States",-82.4587527,27.9516896,13
"Gaia's Guide",1981,2055,"Tempe, AZ, United States",-111.9400054,33.4255104,1
"Gaia's Guide",1981,2055,"Terre Haute, IN, United States",-87.4139092,39.4667034,1
"Gaia's Guide",1981,2055,"Toledo, OH, United States",-83.5378674,41.6528052,4
"Gaia's Guide",1981,2055,"Topeka, KS, United States",-95.6751576,39.0473451,5
"Gaia's Guide",1981,2055,"Traverse City, MI, United States",-85.6206317,44.7630567,1
"Gaia's Guide",1981,2055,"Trenton, NJ, United States",-74.759717,40.2205824,4
"Gaia's Guide",1981,2055,"Tri-Cities, WA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Tucson, AZ, United States",-110.9741769,32.2539787,13
"Gaia's Guide",1981,2055,"Tulsa, OK, United States",-95.992775,36.1539816,7
"Gaia's Guide",1981,2055,"Tuscalloosa, AL, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Tyngsboro, MA, United States",-71.4244224,42.6766696,2
"Gaia's Guide",1981,2055,"Union City, NJ, United States",-74.0237512,40.7795455,1
"Gaia's Guide",1981,2055,"Union, NJ, United States",NA,NA,4
"Gaia's Guide",1981,2055,"Uniondale, NY, United States",NA,NA,2
"Gaia's Guide",1981,2055,"Upper Darby, PA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Utica, NY, United States",-75.232664,43.100903,1
"Gaia's Guide",1981,2055,"Vallejo, CA, United States",-122.2566367,38.1040864,1
"Gaia's Guide",1981,2055,"Valley Stream, NY, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Van Nuys, CA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Vancouver, WA, United States",-122.673865,45.6280277,1
"Gaia's Guide",1981,2055,"Waco, TX, United States",-97.1466695,31.549333,1
"Gaia's Guide",1981,2055,"Wallington, NJ, United States",-74.1137537,40.8531553,1
"Gaia's Guide",1981,2055,"Walnut Creek, CA, United States",-122.0651819,37.9100783,1
"Gaia's Guide",1981,2055,"Warren, OH, United States",-80.8184166,41.2375569,4
"Gaia's Guide",1981,2055,"Washington, DC, United States",-77.0368707,38.9071923,24
"Gaia's Guide",1981,2055,"Waterbury, CT, United States",-73.0514965,41.5581525,1
"Gaia's Guide",1981,2055,"Waterloo, IA, United States",-92.3425775,42.492786,1
"Gaia's Guide",1981,2055,"West Babylon, NY, United States",-73.354287,40.718155,1
"Gaia's Guide",1981,2055,"West Hempstead, NY, United States",-73.6501295,40.7048242,3
"Gaia's Guide",1981,2055,"West Palm Beach, FL, United States",-80.0533746,26.7153424,3
"Gaia's Guide",1981,2055,"Westport, CT, United States",-73.3579049,41.1414717,1
"Gaia's Guide",1981,2055,"Wheaton, MD, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Wheeling, WV, United States",-80.7209149,40.0639616,1
"Gaia's Guide",1981,2055,"Whidbey Island, WA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Wichita Falls, TX, United States",-98.4933873,33.9137085,1
"Gaia's Guide",1981,2055,"Wichita, KS, United States",-97.330053,37.6871761,8
"Gaia's Guide",1981,2055,"Wilkes-Barre, PA, United States",-75.8813075,41.2459149,1
"Gaia's Guide",1981,2055,"Willits, CA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Wilmington, DE, United States",-75.5483909,39.744655,1
"Gaia's Guide",1981,2055,"Wilmington, NC, United States",-77.8868117,34.2103894,1
"Gaia's Guide",1981,2055,"Winchester, VA, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Winter Park, FL, United States",-81.3392352,28.5999998,1
"Gaia's Guide",1981,2055,"Wolf Creek, OR, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Woodstock, NY, United States",-74.1181971,42.0409247,5
"Gaia's Guide",1981,2055,"Woonsocket, RI, United States",-71.5147839,42.0028761,1
"Gaia's Guide",1981,2055,"Worcester, MA, United States",-71.8022934,42.2625932,3
"Gaia's Guide",1981,2055,"Wyanotte, MI, United States",NA,NA,1
"Gaia's Guide",1981,2055,"Ybor City, FL, United States",-82.4223063,27.9703121,1
"Gaia's Guide",1981,2055,"Yellow Springs, OH, United States",-83.886874,39.8064486,2
"Gaia's Guide",1981,2055,"York, PA, United States",-76.727745,39.9625984,2
"Gaia's Guide",1981,2055,"Youngstown, OH, United States",-80.6495194,41.0997803,3
"Gaia's Guide",1983,2030,", , United States",NA,NA,1
"Gaia's Guide",1983,2030,", CT, United States",NA,NA,1
"Gaia's Guide",1983,2030,", FL, United States",NA,NA,2
"Gaia's Guide",1983,2030,", MD, United States",NA,NA,1
"Gaia's Guide",1983,2030,", MT, United States",NA,NA,1
"Gaia's Guide",1983,2030,", NC, United States",NA,NA,1
"Gaia's Guide",1983,2030,", NJ, United States",NA,NA,8
"Gaia's Guide",1983,2030,", NM, United States",NA,NA,1
"Gaia's Guide",1983,2030,", OR, United States",NA,NA,1
"Gaia's Guide",1983,2030,", PA, United States",NA,NA,2
"Gaia's Guide",1983,2030,", SD, United States",NA,NA,1
"Gaia's Guide",1983,2030,", TN, United States",NA,NA,1
"Gaia's Guide",1983,2030,", TX, United States",NA,NA,1
"Gaia's Guide",1983,2030,", VA, United States",-78.6568942,37.4315734,1
"Gaia's Guide",1983,2030,"Abilene, TX, United States",-99.7331439,32.4487364,2
"Gaia's Guide",1983,2030,"Akron, OH, United States",-81.5188377,41.081199,2
"Gaia's Guide",1983,2030,"Albany, CA, United States",-122.2977557,37.886704,1
"Gaia's Guide",1983,2030,"Albany, NY, United States",-73.7562317,42.6525793,7
"Gaia's Guide",1983,2030,"Albion, CA, United States",-123.7680598,39.2232406,1
"Gaia's Guide",1983,2030,"Albuquerque, NM, United States",-106.650422,35.0843859,9
"Gaia's Guide",1983,2030,"Alexandria, LA, United States",-92.4451371,31.3112936,1
"Gaia's Guide",1983,2030,"Allentown, PA, United States",-75.4714098,40.6022939,2
"Gaia's Guide",1983,2030,"Allston, MA, United States",-71.1328247,42.3555087,1
"Gaia's Guide",1983,2030,"Altoona, PA, United States",-78.3947359,40.5186809,1
"Gaia's Guide",1983,2030,"Amagansett, NY, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Amarillo, TX, United States",-101.8312969,35.2219971,2
"Gaia's Guide",1983,2030,"Ann Arbor, MI, United States",-83.7430378,42.2808256,2
"Gaia's Guide",1983,2030,"Appletown, WI, United States",-88.4153847,44.2619309,1
"Gaia's Guide",1983,2030,"Asbury Park , NJ, United States",NA,NA,6
"Gaia's Guide",1983,2030,"Asheville, NC, United States",-82.5514869,35.5950581,1
"Gaia's Guide",1983,2030,"Ashland, OR, United States",-122.7094767,42.1945758,4
"Gaia's Guide",1983,2030,"Athol, NY, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Atlanta, GA, United States",-84.3876845,33.748752,19
"Gaia's Guide",1983,2030,"Atlantic City, NJ, United States",-74.4229266,39.3642834,7
"Gaia's Guide",1983,2030,"Augusta, GA, United States",-82.0105148,33.4734978,2
"Gaia's Guide",1983,2030,"Austin, TX, United States",-97.7430608,30.267153,9
"Gaia's Guide",1983,2030,"Babylon, NY, United States",NA,NA,2
"Gaia's Guide",1983,2030,"Bailey, CO, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Bakersfield, CA, United States",-119.0187125,35.3732921,2
"Gaia's Guide",1983,2030,"Baltimore, MD, United States",-76.6121893,39.2903848,20
"Gaia's Guide",1983,2030,"Bar Harbor, ME, United States",-68.2039123,44.3876119,1
"Gaia's Guide",1983,2030,"Bath, ME, United States",-69.8206023,43.9106353,1
"Gaia's Guide",1983,2030,"Baton Rouge, LA, United States",-91.1871466,30.4514677,3
"Gaia's Guide",1983,2030,"Beaumont, TX, United States",-94.1265562,30.080174,1
"Gaia's Guide",1983,2030,"Belfast, ME, United States",-69.0064234,44.4259092,2
"Gaia's Guide",1983,2030,"Bellingham, WA, United States",-122.4786854,48.7519112,3
"Gaia's Guide",1983,2030,"Bellows Falls, VT, United States",-72.4439772,43.133411,1
"Gaia's Guide",1983,2030,"Beloit, WI, United States",-89.0317765,42.5083482,3
"Gaia's Guide",1983,2030,"Berea, OH, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Berkeley, CA, United States",-122.273042,37.8715226,13
"Gaia's Guide",1983,2030,"Bethany Beach, DE, United States",-75.0551806,38.5395564,1
"Gaia's Guide",1983,2030,"Bethesda, MD, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Beverly Hills, CA, United States",-118.4003563,34.0736204,1
"Gaia's Guide",1983,2030,"Billings, MT, United States",-108.5006904,45.7832856,1
"Gaia's Guide",1983,2030,"Biloxi , MS, United States",NA,NA,2
"Gaia's Guide",1983,2030,"Binghamton, NY, United States",-75.9179738,42.0986867,5
"Gaia's Guide",1983,2030,"Birmingham, AL, United States",-86.8103567,33.5185892,7
"Gaia's Guide",1983,2030,"Bismarck, ND, United States",-100.7877616,46.8041643,1
"Gaia's Guide",1983,2030,"Bloomington, IN, United States",-86.5263857,39.165325,3
"Gaia's Guide",1983,2030,"Boise, ID, United States",-116.2023137,43.6150186,2
"Gaia's Guide",1983,2030,"Bossier City, LA, United States",-93.7321228,32.5159852,1
"Gaia's Guide",1983,2030,"Boston, MA, United States",-71.0588801,42.3600825,39
"Gaia's Guide",1983,2030,"Boulder, CO, United States",-105.2705456,40.0149856,1
"Gaia's Guide",1983,2030,"Bozeman, MT, United States",-111.037259,45.6793119,2
"Gaia's Guide",1983,2030,"Brattleboro, VT, United States",-72.5578678,42.8509152,2
"Gaia's Guide",1983,2030,"Bridgeport, CT, United States",-73.1894384,41.1792258,1
"Gaia's Guide",1983,2030,"Bronx, NY, United States",-73.8648268,40.8447819,3
"Gaia's Guide",1983,2030,"Brooklyn, NY, United States",-73.9441579,40.6781784,2
"Gaia's Guide",1983,2030,"Broward County, FL, United States",NA,NA,3
"Gaia's Guide",1983,2030,"Buffalo, NY, United States",-78.8783689,42.8864468,8
"Gaia's Guide",1983,2030,"Burlington, VT, United States",-73.212072,44.4758825,4
"Gaia's Guide",1983,2030,"Calais, ME, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Calumet City, IL, United States",-87.5294871,41.6155909,3
"Gaia's Guide",1983,2030,"Cambridge, MA, United States",-71.1097335,42.3736158,15
"Gaia's Guide",1983,2030,"Camden, NJ, United States",NA,NA,2
"Gaia's Guide",1983,2030,"Canoga Park, CA, United States",NA,NA,2
"Gaia's Guide",1983,2030,"Canton, OH, United States",-81.378447,40.7989473,1
"Gaia's Guide",1983,2030,"Casper, WY, United States",-106.2980824,42.848709,1
"Gaia's Guide",1983,2030,"Cedar Rapids, IA, United States",-91.6656232,41.9778795,1
"Gaia's Guide",1983,2030,"Champaign, IL, United States",-88.2433829,40.1164204,2
"Gaia's Guide",1983,2030,"Chapel Hill, NC, United States",-79.0558445,35.9131996,2
"Gaia's Guide",1983,2030,"Charlestown, SC, United States",-79.9319664,32.7833163,3
"Gaia's Guide",1983,2030,"Charlestown, WV, United States",-77.8597175,39.2889903,5
"Gaia's Guide",1983,2030,"Charlotte, NC, United States",-80.8431267,35.2270869,10
"Gaia's Guide",1983,2030,"Charlottesville, VA, United States",-78.4766781,38.0293059,1
"Gaia's Guide",1983,2030,"Chatanooga, TN, United States",-85.3093995,35.0457984,1
"Gaia's Guide",1983,2030,"Cheyenne, WY, United States",-104.8202462,41.1399814,1
"Gaia's Guide",1983,2030,"Chicago, IL, United States",-87.6297982,41.8781136,48
"Gaia's Guide",1983,2030,"Cincinnati, OH, United States",-84.5120196,39.1031182,15
"Gaia's Guide",1983,2030,"Clearwater, FL, United States",-82.7958948,27.9655722,2
"Gaia's Guide",1983,2030,"Cleveland, OH, United States",-81.6943605,41.49932,14
"Gaia's Guide",1983,2030,"Cocoa Beach, FL, United States",-80.6075513,28.3200067,1
"Gaia's Guide",1983,2030,"Coconut Grove, FL, United States",NA,NA,4
"Gaia's Guide",1983,2030,"Colorado Springs, CO, United States",-104.8213634,38.8338816,4
"Gaia's Guide",1983,2030,"Columbia, MD, United States",-76.8610462,39.2037144,1
"Gaia's Guide",1983,2030,"Columbia, MO, United States",-92.3340724,38.9517053,2
"Gaia's Guide",1983,2030,"Columbia, SC, United States",-81.0348144,34.0007104,3
"Gaia's Guide",1983,2030,"Columbus , GA, United States",NA,NA,2
"Gaia's Guide",1983,2030,"Columbus, OH, United States",-82.9987942,39.9611755,10
"Gaia's Guide",1983,2030,"Concord, NH, United States",-71.5375718,43.2081366,7
"Gaia's Guide",1983,2030,"Contoocook, NH, United States",NA,NA,2
"Gaia's Guide",1983,2030,"Coral Gables, FL, United States",-80.2635411,25.7491968,1
"Gaia's Guide",1983,2030,"Costa Mesa, CA, United States",-117.9047429,33.6638439,2
"Gaia's Guide",1983,2030,"Covina, CA, United States",-117.8903397,34.0900091,1
"Gaia's Guide",1983,2030,"Covington, KY, United States",-84.5085536,39.0836712,1
"Gaia's Guide",1983,2030,"Culver City, CA, United States",-118.3964665,34.0211224,3
"Gaia's Guide",1983,2030,"Dade County, FL, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Dahlonega, GA, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Dallas, TX, United States",-96.7969879,32.7766642,7
"Gaia's Guide",1983,2030,"Danbury, CT, United States",-73.4540111,41.394817,3
"Gaia's Guide",1983,2030,"Davenport, IA, United States",-90.5776367,41.5236437,1
"Gaia's Guide",1983,2030,"Davis, CA, United States",-121.7405167,38.5449065,1
"Gaia's Guide",1983,2030,"Dayton, OH, United States",-84.1916069,39.7589478,12
"Gaia's Guide",1983,2030,"Daytona, FL, United States",NA,NA,4
"Gaia's Guide",1983,2030,"Denver, CO, United States",-104.990251,39.7392358,29
"Gaia's Guide",1983,2030,"Detroit, MI, United States",-83.0457538,42.331427,13
"Gaia's Guide",1983,2030,"Douglas, WY, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Dover, NJ, United States",NA,NA,1
"Gaia's Guide",1983,2030,"Durham, NC, United States",-78.898619,35.9940329,4
"Gaia's Guide",1983,2030,"Durham, NH, United States",-70.9264393,43.1339545,1
"Gaia's Guide",1983,2030,"East Barnet, VT, United States",-72.0493779,44.2968323,1
"Gaia's Guide",1983,2030,"East Hampton, NY, United States",-71.9994067,41.083151,3
"Gaia's Guide",1983,2030,"East Meadow, NY, United States",-73.5590157,40.7139898,1
"Gaia's Guide",1983,2030,"East Orange, NJ, United States",-74.2048677,40.767323,2
"Gaia's Guide",1983,2030,"East St Louis, IL, United States",-90.1506465,38.624514,2
"Gaia's Guide",1983,2030,"East Stroudsberg, PA, United States",NA,NA,1
"Gaia's Guide",1983,2030,"El Monte, CA, United States",-118.0275667,34.0686206,2
"Gaia's Guide",1983,2030,"El Paso, TX, United States",-106.4850217,31.7618778,2
