"publication","pub.count","geocode.value","lon","lat","count","relative.percentage"
"Gaia's Guide",9599,"Jackson, MI, United States",-84.4013462,42.245869,1,0.010417751849151
"Gaia's Guide",9599,"Jackson, MS, United States",-90.1848103,32.2987573,21,0.21877278883217
"Gaia's Guide",9599,"Jackson, WY, United States",-110.7624282,43.4799291,1,0.010417751849151
"Gaia's Guide",9599,"Jacksonville Beach, FL, United States",-81.3961338,30.2841224,3,0.0312532555474529
"Gaia's Guide",9599,"Jacksonville, FL, United States",-81.655651,30.3321838,26,0.270861548077925
"Gaia's Guide",9599,"Jacksonville, NC, United States",-77.4302414,34.7540524,2,0.0208355036983019
"Gaia's Guide",9599,"Jamestown, NY, United States",-79.2353259,42.0970023,3,0.0312532555474529
"Gaia's Guide",9599,"Jefferson Township, NJ, United States",-74.5580454,41.0029893,1,0.010417751849151
"Gaia's Guide",9599,"Jersey City, NJ, United States",-74.0431435,40.7177545,4,0.0416710073966038
"Gaia's Guide",9599,"Johnson City, TN, United States",-82.3534727,36.3134397,6,0.0625065110949057
"Gaia's Guide",9599,"Johnstown, PA, United States",-78.9219698,40.3267407,2,0.0208355036983019
"Gaia's Guide",9599,"Joliet, IL, United States",-88.0817251,41.525031,8,0.0833420147932076
"Gaia's Guide",9599,"Joplin, MO, United States",-94.513281,37.0842271,15,0.156266277737264
"Gaia's Guide",9599,"Juneau, AK, United States",-134.4201306,58.3004933,1,0.010417751849151
"Gaia's Guide",9599,"Kalamazoo, MI, United States",-85.5872286,42.2917069,13,0.135430774038962
"Gaia's Guide",9599,"Kanab, UT, United States",-112.5263145,37.0474855,1,0.010417751849151
"Gaia's Guide",9599,"Kansas City, KS, United States",-94.6267873,39.1155314,12,0.125013022189811
"Gaia's Guide",9599,"Kansas City, MO, United States",-94.5785667,39.0997265,69,0.718824877591416
"Gaia's Guide",9599,"Kenosha, WI, United States",-87.8211854,42.5847425,2,0.0208355036983019
"Gaia's Guide",9599,"Kent, OH, United States",-81.3578859,41.1536674,3,0.0312532555474529
"Gaia's Guide",9599,"Kettering, OH, United States",-84.1688274,39.6895036,1,0.010417751849151
"Gaia's Guide",9599,"Key West, FL, United States",-81.7799871,24.5550593,50,0.520887592457548
"Gaia's Guide",9599,"Kingston, NJ, United States",-74.6134903,40.3753844,1,0.010417751849151
"Gaia's Guide",9599,"Klamath Fall, OR, United States",-121.7816704,42.224867,1,0.010417751849151
"Gaia's Guide",9599,"Klamath Falls, OR, United States",-121.7816704,42.224867,5,0.0520887592457548
"Gaia's Guide",9599,"Knoxville, TN, United States",-83.9207392,35.9606384,16,0.166684029586415
"Gaia's Guide",9599,"Kurtistown, HI, United States",-155.0579604,19.5929892,1,0.010417751849151
"Gaia's Guide",9599,"La Crosse, WI, United States",-91.2519017,43.8137751,6,0.0625065110949057
"Gaia's Guide",9599,"La Grande, OR, United States",-118.0877188,45.3245771,1,0.010417751849151
"Gaia's Guide",9599,"Lafayette, IN, United States",-86.8752869,40.4167022,1,0.010417751849151
"Gaia's Guide",9599,"Lafayette, LA, United States",-92.0198427,30.2240897,8,0.0833420147932076
"Gaia's Guide",9599,"Laguna Beach, CA, United States",-117.7853568,33.5427189,37,0.385456818418585
"Gaia's Guide",9599,"Lake Arrowhead, CA, United States",-117.1892078,34.2483396,1,0.010417751849151
"Gaia's Guide",9599,"Lake Charles, LA, United States",-93.2173758,30.2265949,2,0.0208355036983019
"Gaia's Guide",9599,"Lake George, NY, United States",-73.7123408,43.4261809,5,0.0520887592457548
"Gaia's Guide",9599,"Lake Hoptacong, NJ, United States",NA,NA,1,0.010417751849151
"Gaia's Guide",9599,"Lake Monroe, NY, United States",-74.1889604,41.3285013,1,0.010417751849151
"Gaia's Guide",9599,"Lake Ronkonkoma, NY, United States",-73.1053707,40.8320984,6,0.0625065110949057
"Gaia's Guide",9599,"Lake Ronkonkona, NY, United States",-73.1053707,40.8320984,1,0.010417751849151
"Gaia's Guide",9599,"Lake Ronkonoma, NY, United States",-73.1053707,40.8320984,3,0.0312532555474529
"Gaia's Guide",9599,"Lake Tahoe, CA, United States",NA,NA,4,0.0416710073966038
"Gaia's Guide",9599,"Lake Worth, FL, United States",-80.0684479,26.6167555,4,0.0416710073966038
"Gaia's Guide",9599,"Lakeland, FL, United States",-81.9498042,28.0394654,6,0.0625065110949057
"Gaia's Guide",9599,"Lakewood, OH, United States",-81.7981908,41.4819932,2,0.0208355036983019
"Gaia's Guide",9599,"Lambertville, NJ, United States",-74.9429448,40.3659394,3,0.0312532555474529
"Gaia's Guide",9599,"Lancaster, CA, United States",-118.1481016,34.703947,1,0.010417751849151
"Gaia's Guide",9599,"Lancaster, MA, United States",-71.6731242,42.4556452,3,0.0312532555474529
"Gaia's Guide",9599,"Lancaster, PA, United States",-76.3055144,40.0378755,16,0.166684029586415
"Gaia's Guide",9599,"Landisville, NJ, United States",-74.938343,39.5251132,2,0.0208355036983019
"Gaia's Guide",9599,"Landisville, PA, United States",NA,NA,2,0.0208355036983019
"Gaia's Guide",9599,"Lansing, MI, United States",-84.5555347,42.732535,13,0.135430774038962
"Gaia's Guide",9599,"Laramie, WY, United States",-105.5911007,41.3113669,1,0.010417751849151
"Gaia's Guide",9599,"Largo, MD, United States",-76.8317325,38.8779723,2,0.0208355036983019
"Gaia's Guide",9599,"Larkspur, CA, United States",-122.5352539,37.9340915,1,0.010417751849151
"Gaia's Guide",9599,"Las Vegas, NE, United States",-115.1391009,36.171563,3,0.0312532555474529
"Gaia's Guide",9599,"Las Vegas, NV, United States",-115.1391009,36.171563,30,0.312532555474529
"Gaia's Guide",9599,"Latham, NY, United States",-73.760537,42.7477661,2,0.0208355036983019
"Gaia's Guide",9599,"Laurel, MD, United States",-76.8483061,39.0992752,1,0.010417751849151
"Gaia's Guide",9599,"Lawrence, KS, United States",-95.2352501,38.9716689,10,0.10417751849151
"Gaia's Guide",9599,"Lebanon, NH, United States",-72.2517569,43.6422934,4,0.0416710073966038
"Gaia's Guide",9599,"Lebanon, VT, United States",-72.0541819,43.7210621,1,0.010417751849151
"Gaia's Guide",9599,"Lennox, MA, United States",-73.2848762,42.3564609,1,0.010417751849151
"Gaia's Guide",9599,"Leominster, MA, United States",-71.759794,42.5250906,1,0.010417751849151
"Gaia's Guide",9599,"Lewiston, ID, United States",-117.0011889,46.4004089,1,0.010417751849151
"Gaia's Guide",9599,"Lewiston, ME, United States",-70.2147764,44.100351,6,0.0625065110949057
"Gaia's Guide",9599,"Lexington, KT, United States",-84.5037164,38.0405837,3,0.0312532555474529
"Gaia's Guide",9599,"Lexington, KY, United States",-84.5037164,38.0405837,17,0.177101781435566
"Gaia's Guide",9599,"Lima, OH, United States",-84.1052256,40.742551,5,0.0520887592457548
"Gaia's Guide",9599,"Lincoln City, OR, United States",-124.0159354,44.9620902,1,0.010417751849151
"Gaia's Guide",9599,"Lincoln, NE, United States",-96.7025764,40.8136634,22,0.229190540681321
"Gaia's Guide",9599,"Lindenhurst, NY, United States",-73.3734547,40.6867667,3,0.0312532555474529
"Gaia's Guide",9599,"Lithia, FL, United States",-82.1454233,27.8503334,1,0.010417751849151
"Gaia's Guide",9599,"Little River, CA, United States",-123.7899217,39.2717465,2,0.0208355036983019
"Gaia's Guide",9599,"Little Rock, AK, United States",-92.2880157,34.7444618,2,0.0208355036983019
"Gaia's Guide",9599,"Little Rock, AR, United States",-92.2880157,34.7444618,20,0.208355036983019
"Gaia's Guide",9599,"Littleton, NH, United States",-71.7701237,44.3061628,2,0.0208355036983019
"Gaia's Guide",9599,"Littletown, NH, United States",-71.7701237,44.3061628,1,0.010417751849151
"Gaia's Guide",9599,"Liverpool, NY, United States",-76.2177046,43.106456,2,0.0208355036983019
"Gaia's Guide",9599,"Livonia, MI, United States",-83.3527097,42.36837,1,0.010417751849151
"Gaia's Guide",9599,"Long Beach, CA, United States",-118.1937395,33.7700504,57,0.593811855401604
"Gaia's Guide",9599,"Long Island, NY, United States",-73.134961,40.789142,28,0.291697051776227
"Gaia's Guide",9599,"Lorain, OH, United States",-82.1823746,41.452819,7,0.0729242629440567
"Gaia's Guide",9599,"Los Altos, CA, United States",-122.1141298,37.3852183,1,0.010417751849151
"Gaia's Guide",9599,"Los Angeles, CA, United States",-118.242643,34.0549076,193,2.01062610688613
"Gaia's Guide",9599,"Louisville, CO, United States",-105.1319296,39.977763,1,0.010417751849151
"Gaia's Guide",9599,"Louisville, KT, United States",-85.7584557,38.2526647,3,0.0312532555474529
"Gaia's Guide",9599,"Louisville, KY, United States",-85.7584557,38.2526647,38,0.395874570267736
"Gaia's Guide",9599,"Lowell, MA, United States",-71.3161718,42.6334247,3,0.0312532555474529
"Gaia's Guide",9599,"Lubbock, TX, United States",-101.8552934,33.5778239,19,0.197937285133868
"Gaia's Guide",9599,"Lynchburg, VA, United States",-79.1422464,37.4137536,1,0.010417751849151
"Gaia's Guide",9599,"Lynn, MA, United States",-70.9494938,42.466763,10,0.10417751849151
"Gaia's Guide",9599,"Macomb, IL, United States",-90.6717971,40.4592076,1,0.010417751849151
"Gaia's Guide",9599,"Macon, GA, United States",-83.6324022,32.8406946,8,0.0833420147932076
"Gaia's Guide",9599,"Madeira Beach, FL, United States",-82.7973247,27.7980814,2,0.0208355036983019
"Gaia's Guide",9599,"Madison, WI, United States",-89.4007501,43.0721661,62,0.645900614647359
"Gaia's Guide",9599,"Magset, ME, United States",-69.4454689,45.253783,1,0.010417751849151
"Gaia's Guide",9599,"Mahwah, NJ, United States",-74.1435843,41.0886216,1,0.010417751849151
"Gaia's Guide",9599,"Manchester, CT, United States",-72.5215009,41.7759301,3,0.0312532555474529
"Gaia's Guide",9599,"Manchester, NH, United States",-71.4547891,42.9956397,11,0.11459527034066
"Gaia's Guide",9599,"Manfield, OH, United States",-82.5154471,40.75839,3,0.0312532555474529
"Gaia's Guide",9599,"Manhattan Beach, CA, United States",-118.4109089,33.8847361,4,0.0416710073966038
"Gaia's Guide",9599,"Manhattan, NY, United States",-73.9712488,40.7830603,214,2.2293988957183
"Gaia's Guide",9599,"Manhatten, NY, United States",-73.9712488,40.7830603,17,0.177101781435566
"Gaia's Guide",9599,"Mankato, MN, United States",-94.0055647,44.1661456,3,0.0312532555474529
"Gaia's Guide",9599,"Mansfield, OH, United States",-82.5154471,40.75839,6,0.0625065110949057
"Gaia's Guide",9599,"Maplewood, NJ, United States",-74.271992,40.7299793,1,0.010417751849151
"Gaia's Guide",9599,"March's Hook, OR, United States",-95.712891,37.09024,1,0.010417751849151
"Gaia's Guide",9599,"Marietta, PA, United States",-76.5521882,40.0570411,3,0.0312532555474529
"Gaia's Guide",9599,"Marin County, CA, United States",-122.7633036,38.083403,1,0.010417751849151
"Gaia's Guide",9599,"Marrietta, PA, United States",-76.5521882,40.0570411,1,0.010417751849151
"Gaia's Guide",9599,"Martha's Vineyard Island, MA, United States",-70.645473,41.3804981,7,0.0729242629440567
"Gaia's Guide",9599,"Matthews, CA, United States",NA,NA,1,0.010417751849151
"Gaia's Guide",9599,"Maui Island, HI, United States",-156.3319253,20.7983626,8,0.0833420147932076
"Gaia's Guide",9599,"Maywood, NJ, United States",-74.0618074,40.902599,1,0.010417751849151
"Gaia's Guide",9599,"McAllen, TX, United States",-98.2300124,26.2034071,2,0.0208355036983019
"Gaia's Guide",9599,"McLeansville, NC, United States",-79.6586383,36.1073575,1,0.010417751849151
"Gaia's Guide",9599,"Medeira Beach, FL, United States",-82.7973247,27.7980814,2,0.0208355036983019
"Gaia's Guide",9599,"Medford, OR, United States",-122.8755949,42.3265152,1,0.010417751849151
"Gaia's Guide",9599,"Melbourne, FL, United States",-80.6081089,28.0836269,2,0.0208355036983019
"Gaia's Guide",9599,"Melrose Park, IL, United States",-87.8567276,41.9005865,1,0.010417751849151
"Gaia's Guide",9599,"Memphis, TN, United States",-90.0489801,35.1495343,62,0.645900614647359
"Gaia's Guide",9599,"Menasha, WI, United States",-88.4464973,44.2022084,1,0.010417751849151
"Gaia's Guide",9599,"Mendocino, CA, United States",-123.7994591,39.3076744,4,0.0416710073966038
"Gaia's Guide",9599,"Menlo Park, CA, United States",-122.1817252,37.4529598,3,0.0312532555474529
"Gaia's Guide",9599,"Metaire, LA, United States",-90.1528519,29.9840922,3,0.0312532555474529
"Gaia's Guide",9599,"Miami Beach, FL, United States",-80.1300455,25.790654,17,0.177101781435566
"Gaia's Guide",9599,"Miami, FL, United States",-80.1917902,25.7616798,50,0.520887592457548
"Gaia's Guide",9599,"Middletown, CT, United States",-72.6506488,41.5623209,2,0.0208355036983019
"Gaia's Guide",9599,"Midway City, CA, United States",-117.9863236,33.7446861,2,0.0208355036983019
"Gaia's Guide",9599,"Mill Valley, CA, United States",-122.5449763,37.9060368,1,0.010417751849151
"Gaia's Guide",9599,"Milwaukee, WI, United States",-87.9064736,43.0389025,85,0.885508907177831
"Gaia's Guide",9599,"Minneapolis, MN, United States",-93.2650108,44.977753,68,0.708407125742265
"Gaia's Guide",9599,"Mississippi, MS, United States",-89.3985283,32.3546679,1,0.010417751849151
"Gaia's Guide",9599,"Missoula, MT, United States",-113.9940314,46.8721284,17,0.177101781435566
"Gaia's Guide",9599,"Mobile, AL, United States",-88.0398912,30.6953657,16,0.166684029586415
"Gaia's Guide",9599,"Modesto, CA, United States",-120.9970014,37.6392595,7,0.0729242629440567
"Gaia's Guide",9599,"Monroe, LA, United States",-92.1193012,32.5093109,4,0.0416710073966038
"Gaia's Guide",9599,"Monroe, NY, United States",NA,NA,1,0.010417751849151
"Gaia's Guide",9599,"Monroe, OH, United States",-84.3610458,39.4450552,1,0.010417751849151
"Gaia's Guide",9599,"Montclair, NJ, United States",-74.2090053,40.8259007,1,0.010417751849151
"Gaia's Guide",9599,"Montclaire, PA, United States",-75.502411,40.1389933,2,0.0208355036983019
"Gaia's Guide",9599,"Monte Rio, CA, United States",-123.0088886,38.4654695,4,0.0416710073966038
"Gaia's Guide",9599,"Montebello, CA, United States",-118.1137535,34.0165053,1,0.010417751849151
"Gaia's Guide",9599,"Monterey, CA, United States",-121.8946761,36.6002378,5,0.0520887592457548
"Gaia's Guide",9599,"Montgomery, AL, United States",-86.3077368,32.3792233,11,0.11459527034066
"Gaia's Guide",9599,"Montgomery, MD, United States",-77.2405153,39.1547426,1,0.010417751849151
"Gaia's Guide",9599,"Montgomery, NJ, United States",-74.663464,40.4329141,1,0.010417751849151
"Gaia's Guide",9599,"Montpelier, VT, United States",-72.5753869,44.2600593,1,0.010417751849151
"Gaia's Guide",9599,"Morgantown, WV, United States",-79.9558968,39.629526,6,0.0625065110949057
"Gaia's Guide",9599,"Morris County, NJ, United States",-74.5463282,40.8336038,2,0.0208355036983019
"Gaia's Guide",9599,"Morris Township, NJ, United States",NA,NA,2,0.0208355036983019
"Gaia's Guide",9599,"Morristown, NJ, United States",-74.4815438,40.7967667,12,0.125013022189811
"Gaia's Guide",9599,"Moscow, ID, United States",-117.0001651,46.7323875,7,0.0729242629440567
"Gaia's Guide",9599,"Mountain View, CA, United States",-122.0838511,37.3860517,3,0.0312532555474529
"Gaia's Guide",9599,"Mt. Clemens, MI, United States",-82.8779754,42.5972563,6,0.0625065110949057
"Gaia's Guide",9599,"Mt. Pleasant, MI, United States",-84.7675139,43.5978075,2,0.0208355036983019
"Gaia's Guide",9599,"Muncie, IN, United States",-85.3863599,40.1933767,8,0.0833420147932076
"Gaia's Guide",9599,"Muskegon, MI, United States",-86.2483921,43.2341813,5,0.0520887592457548
"Gaia's Guide",9599,"Myrtle Beach, SC, United States",-78.8802094,33.6954218,1,0.010417751849151
"Gaia's Guide",9599,"Myrtle Creek, OR, United States",-123.2931205,43.0201173,2,0.0208355036983019
"Gaia's Guide",9599,"Nanuet, NY, United States",-74.013473,41.0887073,2,0.0208355036983019
"Gaia's Guide",9599,"Napa, CA, United States",-122.286865,38.2975381,5,0.0520887592457548
"Gaia's Guide",9599,"Narbeth, PA, United States",-75.26046,40.0084456,1,0.010417751849151
"Gaia's Guide",9599,"Narragansett, RI, United States",-71.449503,41.4500844,1,0.010417751849151
"Gaia's Guide",9599,"Nashua, NH, United States",-71.467566,42.7653662,6,0.0625065110949057
"Gaia's Guide",9599,"Nashville, TN, United States",-86.7816016,36.1626638,37,0.385456818418585
"Gaia's Guide",9599,"Natrona Heights, PA, United States",-79.7298446,40.623038,1,0.010417751849151
"Gaia's Guide",9599,"Navarro, CA, United States",-123.5447005,39.1527213,1,0.010417751849151
"Gaia's Guide",9599,"Nazareth, OR, United States",-75.3096237,40.740375,1,0.010417751849151
"Gaia's Guide",9599,"Neptune Beach, FL, United States",-81.3964734,30.311908,3,0.0312532555474529
"Gaia's Guide",9599,"Nevada City, CA, United States",-121.0160594,39.2615606,1,0.010417751849151
"Gaia's Guide",9599,"New Bedford, CT, United States",NA,NA,3,0.0312532555474529
"Gaia's Guide",9599,"New Bedford, MA, United States",-70.934205,41.6362152,4,0.0416710073966038
"Gaia's Guide",9599,"New Britain, CT, United States",-72.7795419,41.6612104,1,0.010417751849151
"Gaia's Guide",9599,"New Brunswick, NJ, United States",-74.4518188,40.4862157,15,0.156266277737264
"Gaia's Guide",9599,"New Haven, CT, United States",-72.9278835,41.308274,33,0.343785811021981
"Gaia's Guide",9599,"New Hope, OR, United States",-123.36667,42.3625,1,0.010417751849151
"Gaia's Guide",9599,"New Hope, PA, United States",-74.9512785,40.3642728,20,0.208355036983019
"Gaia's Guide",9599,"New London, CT, United States",-72.0995209,41.3556539,8,0.0833420147932076
"Gaia's Guide",9599,"New Milford, CT, United States",-73.4085463,41.5770433,2,0.0208355036983019
"Gaia's Guide",9599,"New Orleans, LA, United States",-90.0715323,29.9510658,123,1.28138347744557
"Gaia's Guide",9599,"New Paltz, NY, United States",-74.0868095,41.7475933,1,0.010417751849151
"Gaia's Guide",9599,"New Town, IL, United States",NA,NA,6,0.0625065110949057
"Gaia's Guide",9599,"New York, NY, United States",-74.0059728,40.7127753,121,1.26054797374727
"Gaia's Guide",9599,"Newark, DE, United States",-75.7496572,39.6837226,4,0.0416710073966038
"Gaia's Guide",9599,"Newark, NJ, United States",-74.1723667,40.735657,9,0.0937597666423586
"Gaia's Guide",9599,"Newport Beach, CA, United States",-117.9298493,33.6188829,1,0.010417751849151
"Gaia's Guide",9599,"Newport, RI, United States",-71.3128285,41.4901024,12,0.125013022189811
"Gaia's Guide",9599,"Newton, NJ, United States",-74.7526651,41.0581527,4,0.0416710073966038
"Gaia's Guide",9599,"Niagara Falls, NY, United States",-79.0377388,43.0962143,3,0.0312532555474529
"Gaia's Guide",9599,"Nimitz, WV, United States",-80.9600897,37.6462298,2,0.0208355036983019
"Gaia's Guide",9599,"Norfolk, VA, United States",-76.2858726,36.8507689,27,0.281279299927076
"Gaia's Guide",9599,"Normal, IL, United States",-88.9906312,40.5142026,1,0.010417751849151
"Gaia's Guide",9599,"Norman, OK, United States",-97.4394777,35.2225668,2,0.0208355036983019
"Gaia's Guide",9599,"North Adams, MA, United States",-73.1087148,42.700915,1,0.010417751849151
"Gaia's Guide",9599,"North Conway, NH, United States",-71.1284041,44.0536805,1,0.010417751849151
"Gaia's Guide",9599,"North Dartmouth, MA, United States",-70.9694555,41.640396,1,0.010417751849151
"Gaia's Guide",9599,"North Hollywood, CA, United States",-118.3877732,34.1866635,15,0.156266277737264
"Gaia's Guide",9599,"North Hudson, NY, United States",-73.7284641,43.9525575,1,0.010417751849151
"Gaia's Guide",9599,"North Merrick, NY, United States",-73.5635312,40.6913859,1,0.010417751849151
"Gaia's Guide",9599,"North Plymouth, MA, United States",-70.6828139,41.9709365,1,0.010417751849151
"Gaia's Guide",9599,"North Quincy, MA, United States",-71.0245188,42.2811843,2,0.0208355036983019
"Gaia's Guide",9599,"North Salem, NY, United States",-73.5719051,41.3350356,1,0.010417751849151
"Gaia's Guide",9599,"North Smithfield, RI, United States",-71.5495071,41.9667652,1,0.010417751849151
"Gaia's Guide",9599,"Northampton, MA, United States",-72.6412013,42.3250896,24,0.250026044379623
"Gaia's Guide",9599,"Northwood, NH, United States",-71.1508969,43.194249,3,0.0312532555474529
"Gaia's Guide",9599,"Norwalk, CT, United States",-73.4081575,41.117744,1,0.010417751849151
"Gaia's Guide",9599,"Norwalk, WI, United States",-90.621521,43.8305238,1,0.010417751849151
"Gaia's Guide",9599,"Nyack, NY, United States",-73.9179146,41.0906519,6,0.0625065110949057
"Gaia's Guide",9599,"O'Brien, OR, United States",-123.7032075,42.0672375,1,0.010417751849151
"Gaia's Guide",9599,"Oak Bluffs, MA, United States",-70.5619724,41.4542793,3,0.0312532555474529
"Gaia's Guide",9599,"Oak Park, IL, United States",-87.7845025,41.8850317,4,0.0416710073966038
"Gaia's Guide",9599,"Oak Ridge Farm, TN, United States",-84.2696449,36.0103561,1,0.010417751849151
"Gaia's Guide",9599,"Oakhurst, CA, United States",-119.6493154,37.3279997,1,0.010417751849151
"Gaia's Guide",9599,"Oakland, CA, United States",-122.2711639,37.8043514,49,0.510469840608397
"Gaia's Guide",9599,"Oakland, NJ, United States",-74.2643143,41.0131529,1,0.010417751849151
"Gaia's Guide",9599,"Oakland, PA, United States",NA,NA,2,0.0208355036983019
"Gaia's Guide",9599,"Oaklyn, NJ, United States",-75.0846179,39.9009465,1,0.010417751849151
"Gaia's Guide",9599,"Oberlin, OH, United States",-82.2173786,41.2939386,6,0.0625065110949057
"Gaia's Guide",9599,"Ocean Park Beach, CA, United States",-118.481435,34.0039259,2,0.0208355036983019
"Gaia's Guide",9599,"Oceanside, CA, United States",-117.3794834,33.1958696,1,0.010417751849151
"Gaia's Guide",9599,"Odessa, NY, United States",-76.7885655,42.3367406,1,0.010417751849151
"Gaia's Guide",9599,"Odessa, TX, United States",-102.3676431,31.8456816,5,0.0520887592457548
"Gaia's Guide",9599,"Ogden, UT, United States",-111.9738304,41.223,2,0.0208355036983019
"Gaia's Guide",9599,"Ogunquit, ME, United States",-70.5986223,43.2468352,27,0.281279299927076
"Gaia's Guide",9599,"Oklahoma City, OK, United States",-97.5164276,35.4675602,50,0.520887592457548
"Gaia's Guide",9599,"Old Roslyn Village, NY, United States",-73.6509622,40.7998227,4,0.0416710073966038
"Gaia's Guide",9599,"Old Town, ME, United States",-68.6453092,44.9342349,1,0.010417751849151
"Gaia's Guide",9599,"Old Westbury, NY, United States",-73.5995717,40.7887113,1,0.010417751849151
"Gaia's Guide",9599,"Olean, NY, United States",-78.429927,42.083639,9,0.0937597666423586
"Gaia's Guide",9599,"Olympia, WA, United States",-122.9006951,47.0378741,11,0.11459527034066
"Gaia's Guide",9599,"Omaha, NE, United States",-95.9345034,41.2565369,32,0.33336805917283
"Gaia's Guide",9599,"Oneonta, NY, United States",NA,NA,1,0.010417751849151
"Gaia's Guide",9599,"Ontario, CA, United States",-117.6508876,34.0633443,1,0.010417751849151
"Gaia's Guide",9599,"Opa-Locka, FL, United States",-80.2503271,25.9023168,1,0.010417751849151
"Gaia's Guide",9599,"Orange County, CA, United States",-117.8311428,33.7174708,4,0.0416710073966038
"Gaia's Guide",9599,"Orange, CA, United States",-117.855281,33.7879085,1,0.010417751849151
"Gaia's Guide",9599,"Orange, NJ, United States",-74.2326478,40.7706187,1,0.010417751849151
"Gaia's Guide",9599,"Orlando, FL, United States",-81.3789269,28.5383832,30,0.312532555474529
"Gaia's Guide",9599,"Orono, ME, United States",-68.6719411,44.8831125,7,0.0729242629440567
"Gaia's Guide",9599,"Oswego, NY, United States",-76.5104973,43.4553461,4,0.0416710073966038
"Gaia's Guide",9599,"Owendale, MI, United States",-83.2680084,43.7291829,2,0.0208355036983019
"Gaia's Guide",9599,"Oxnard, CA, United States",-119.1770516,34.1975048,1,0.010417751849151
"Gaia's Guide",9599,"Oxon Hill, MD, United States",-76.9897278,38.8033178,1,0.010417751849151
"Gaia's Guide",9599,"Paducah, KY, United States",-88.6000478,37.0833893,2,0.0208355036983019
"Gaia's Guide",9599,"Pahala, HI, United States",-155.477252,19.2025209,1,0.010417751849151
"Gaia's Guide",9599,"Painesville, OH, United States",-81.245657,41.7244885,4,0.0416710073966038
"Gaia's Guide",9599,"Palm Springs, CA, United States",-116.5452921,33.8302961,35,0.364621314720283
"Gaia's Guide",9599,"Palo Alto, CA, United States",-122.1430195,37.4418834,17,0.177101781435566
"Gaia's Guide",9599,"Panama City, FL, United States",-85.6602058,30.1588129,7,0.0729242629440567
"Gaia's Guide",9599,"Parkersburg, WV, United States",-81.5615135,39.2667418,4,0.0416710073966038
"Gaia's Guide",9599,"Parksburg, WV, United States",-81.5615135,39.2667418,2,0.0208355036983019
"Gaia's Guide",9599,"Parma Heights, OH, United States",-81.7595769,41.3900518,1,0.010417751849151
"Gaia's Guide",9599,"Pasadena, CA, United States",-118.1445155,34.1477849,21,0.21877278883217
"Gaia's Guide",9599,"Passaic, NJ, United States",-74.1284764,40.8567662,1,0.010417751849151
"Gaia's Guide",9599,"Paterson, NJ, United States",-74.171811,40.9167654,16,0.166684029586415
"Gaia's Guide",9599,"Pawtucket, RI, United States",-71.3825558,41.878711,2,0.0208355036983019
"Gaia's Guide",9599,"Penacook, NH, United States",-71.5990999,43.2801927,2,0.0208355036983019
"Gaia's Guide",9599,"Penn Hills, PA, United States",-79.8260578,40.4661428,2,0.0208355036983019
"Gaia's Guide",9599,"Penobscot, ME, United States",-68.7111393,44.4645202,1,0.010417751849151
"Gaia's Guide",9599,"Pensacola, FL, United States",-87.2169149,30.421309,17,0.177101781435566
"Gaia's Guide",9599,"Peoria, IL, United States",-89.5889864,40.6936488,8,0.0833420147932076
"Gaia's Guide",9599,"Perth Amboy, NJ, United States",-74.2654234,40.5067723,2,0.0208355036983019
"Gaia's Guide",9599,"Petaluma, CA, United States",-122.6366524,38.232417,2,0.0208355036983019
"Gaia's Guide",9599,"Philadelphia, PA, United States",-75.1652215,39.9525839,158,1.64600479216585
"Gaia's Guide",9599,"Phillipsburg, NJ, United States",-75.1901761,40.6937099,3,0.0312532555474529
"Gaia's Guide",9599,"Phoenix, AZ, United States",-112.0740373,33.4483771,67,0.697989373893114
"Gaia's Guide",9599,"Phoenixville, PA, United States",-75.5149128,40.1303822,1,0.010417751849151
"Gaia's Guide",9599,"Piermont, NY, United States",-73.918192,41.0420414,2,0.0208355036983019
"Gaia's Guide",9599,"Pineland, FL, United States",-82.1534262,26.6606283,1,0.010417751849151
"Gaia's Guide",9599,"Pinellas County, FL, United States",-82.7778579,27.876394,1,0.010417751849151
"Gaia's Guide",9599,"Pinellas Park, FL, United States",-82.6995443,27.8428025,1,0.010417751849151
"Gaia's Guide",9599,"Piqua, OH, United States",-84.2424449,40.1447732,3,0.0312532555474529
"Gaia's Guide",9599,"Pittsburgh, OH, United States",-84.4874508,39.987551,1,0.010417751849151
"Gaia's Guide",9599,"Pittsburgh, PA, United States",-79.9958864,40.4406248,69,0.718824877591416
"Gaia's Guide",9599,"Pittsfield, MA, United States",-73.2453824,42.4500845,7,0.0729242629440567
"Gaia's Guide",9599,"Plainfield, NJ, United States",-74.4073736,40.6337136,2,0.0208355036983019
"Gaia's Guide",9599,"Plainsboro, NJ, United States",-74.615308,40.3570497,3,0.0312532555474529
"Gaia's Guide",9599,"Plainwell, MI, United States",-85.6489035,42.4400357,1,0.010417751849151
"Gaia's Guide",9599,"Plattsburg, NY, United States",-73.4529124,44.6994873,3,0.0312532555474529
"Gaia's Guide",9599,"Plattsburgh, NY, United States",-73.4529124,44.6994873,2,0.0208355036983019
"Gaia's Guide",9599,"Pleasant Hill, CA, United States",-122.0607963,37.9479786,2,0.0208355036983019
"Gaia's Guide",9599,"Plymouth, MA, United States",-70.6672621,41.9584457,2,0.0208355036983019
"Gaia's Guide",9599,"Plymouth, MI, United States",-83.4702132,42.3714253,1,0.010417751849151
