"publication","year","pub.count","geocode.value","lon","lat","count","relative.percentage"
"Gaia's Guide",1977,1149,"Fayatteville, AR, United States",-94.1605839,36.0626579,5,0.435161009573542
"Gaia's Guide",1977,1149,"Fayetteville, NC, United States",-78.8783774,35.0523673,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Flushing, NY, United States",-73.8306716,40.7647238,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Fontana, CA, United States",-117.435048,34.0922335,2,0.174064403829417
"Gaia's Guide",1977,1149,"Fort Collins, CO, United States",-105.084423,40.5852602,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Fort Lauderdale, FL, United States",-80.1373174,26.1224386,5,0.435161009573542
"Gaia's Guide",1977,1149,"Fort Smith, AR, United States",-94.4209646,35.3843722,2,0.174064403829417
"Gaia's Guide",1977,1149,"Fort Worth, TX, United States",-97.3307658,32.7554883,5,0.435161009573542
"Gaia's Guide",1977,1149,"Fox Valley, WI, United States",-88.2284395707144,44.39399106968,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Fresno, CA, United States",-119.7871247,36.7377981,4,0.348128807658834
"Gaia's Guide",1977,1149,"Fullerton, CA, United States",-117.9242123,33.8703645,2,0.174064403829417
"Gaia's Guide",1977,1149,"Gainsville, FL, United States",-82.324998,29.6519563,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Gallup, NM, United States",-108.7425843,35.5280783,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Galveston, TX, United States",-94.7976958,29.3013479,2,0.174064403829417
"Gaia's Guide",1977,1149,"Garden Grove, CA, United States",-117.9379952,33.7742692,7,0.609225413402959
"Gaia's Guide",1977,1149,"Gardena, CA, United States",-118.3089624,33.8883487,3,0.261096605744125
"Gaia's Guide",1977,1149,"Garwood, NJ, United States",-74.3229264,40.6517691,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Genesee Valley, NY, United States",-77.8991829234861,42.6279748111775,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Glassboro, NJ, United States",-75.1118422,39.7028923,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Glen Ellen, CA, United States",-122.5241487,38.3640795,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Grand Rapids, MI, United States",-85.6680863,42.9633599,2,0.174064403829417
"Gaia's Guide",1977,1149,"Grant's Pass, OR, United States",-123.3283925,42.4390069,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Great Falls, MT, United States",-111.3007715,47.5052849,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Green Bay, WI, United States",-88.0132958,44.5133188,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Greensboro, NC, United States",-79.7919754,36.0726354,2,0.174064403829417
"Gaia's Guide",1977,1149,"Greenwich, CT, United States",-73.6281964,41.0262417,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Grover City, CA, United States",-120.6212821,35.1216424,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Hallendale, FL, United States",-80.148379,25.9812024,2,0.174064403829417
"Gaia's Guide",1977,1149,"Harrisburg, PA, United States",-76.8867008,40.2731911,4,0.348128807658834
"Gaia's Guide",1977,1149,"Hartford, CT, United States",-72.6733723,41.7658043,7,0.609225413402959
"Gaia's Guide",1977,1149,"Hayward, CA, United States",-122.0809964,37.6687665,3,0.261096605744125
"Gaia's Guide",1977,1149,"Highland Park, MI, United States",-83.096868,42.4055925,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Hollywood, FL, United States",-80.1494901,26.0112014,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Houston, TX, United States",-95.3698028,29.7604267,7,0.609225413402959
"Gaia's Guide",1977,1149,"Indianapolis, IN, United States",-86.158018,39.76909,3,0.261096605744125
"Gaia's Guide",1977,1149,"Iowa City, IA, United States",-91.5346169,41.6578257,4,0.348128807658834
"Gaia's Guide",1977,1149,"Jackson Heights, NY, United States",-73.8830701,40.7556818,3,0.261096605744125
"Gaia's Guide",1977,1149,"Jackson, MS, United States",-90.1848103,32.2987573,5,0.435161009573542
"Gaia's Guide",1977,1149,"Jacksonville Beach, FL, United States",-81.3961338,30.2841224,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Jacksonville, FL, United States",-81.655651,30.3321838,3,0.261096605744125
"Gaia's Guide",1977,1149,"Joplin, MO, United States",-94.513281,37.0842271,2,0.174064403829417
"Gaia's Guide",1977,1149,"Juneau, AK, United States",-134.4201306,58.3004933,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Kalamazoo, MI, United States",-85.5872286,42.2917069,2,0.174064403829417
"Gaia's Guide",1977,1149,"Kansas City, KS, United States",-94.6267873,39.1155314,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Kansas City, MO, United States",-94.5785667,39.0997265,5,0.435161009573542
"Gaia's Guide",1977,1149,"Kent, OH, United States",-81.3578859,41.1536674,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Key West, FL, United States",-81.7799871,24.5550593,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Knoxville, TN, United States",-83.9207392,35.9606384,2,0.174064403829417
"Gaia's Guide",1977,1149,"Lafayette, LA, United States",-92.0198427,30.2240897,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Laguna Beach, CA, United States",-117.7853568,33.5427189,7,0.609225413402959
"Gaia's Guide",1977,1149,"Lake George, NY, United States",-73.7123408,43.4261809,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Lake Ronkonoma, NY, United States",-73.1053707,40.8320984,3,0.261096605744125
"Gaia's Guide",1977,1149,"Lancaster, PA, United States",-76.3055144,40.0378755,3,0.261096605744125
"Gaia's Guide",1977,1149,"Las Vegas, NV, United States",-115.1391009,36.171563,3,0.261096605744125
"Gaia's Guide",1977,1149,"Latham, NY, United States",-73.760537,42.7477661,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Lawrence, KS, United States",-95.2352501,38.9716689,2,0.174064403829417
"Gaia's Guide",1977,1149,"Lewiston, ID, United States",-117.0011889,46.4004089,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Lewiston, ME, United States",-70.2147764,44.100351,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Lexington, KT, United States",-84.5037164,38.0405837,3,0.261096605744125
"Gaia's Guide",1977,1149,"Lima, OH, United States",-84.1052256,40.742551,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Lincoln, NE, United States",-96.7025764,40.8136634,5,0.435161009573542
"Gaia's Guide",1977,1149,"Little Rock, AR, United States",-92.2880157,34.7444618,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Liverpool, NY, United States",-76.2177046,43.106456,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Long Beach, CA, United States",-118.1937395,33.7700504,7,0.609225413402959
"Gaia's Guide",1977,1149,"Long Island, NY, United States",-73.134961,40.789142,2,0.174064403829417
"Gaia's Guide",1977,1149,"Lorain, OH, United States",-82.1823746,41.452819,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Los Angeles, CA, United States",-118.242643,34.0549076,29,2.52393385552654
"Gaia's Guide",1977,1149,"Louisville, KT, United States",-85.7584557,38.2526647,3,0.261096605744125
"Gaia's Guide",1977,1149,"Lowell, MA, United States",-71.3161718,42.6334247,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Lubbock, TX, United States",-101.8552934,33.5778239,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Lynn, MA, United States",-70.9494938,42.466763,2,0.174064403829417
"Gaia's Guide",1977,1149,"Macon, GA, United States",-83.6324022,32.8406946,2,0.174064403829417
"Gaia's Guide",1977,1149,"Madison, WI, United States",-89.4007501,43.0721661,2,0.174064403829417
"Gaia's Guide",1977,1149,"Manchester, CT, United States",-72.5215009,41.7759301,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Manchester, NH, United States",-71.4547891,42.9956397,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Manfield, OH, United States",-82.5154471,40.75839,3,0.261096605744125
"Gaia's Guide",1977,1149,"Manhattan Beach, CA, United States",-118.4109089,33.8847361,2,0.174064403829417
"Gaia's Guide",1977,1149,"Manhattan, NY, United States",-73.9712488,40.7830603,51,4.43864229765013
"Gaia's Guide",1977,1149,"Mankato, MN, United States",-94.0055647,44.1661456,2,0.174064403829417
"Gaia's Guide",1977,1149,"Martha's Vineyard Island, MA, United States",-70.645473,41.3804981,3,0.261096605744125
"Gaia's Guide",1977,1149,"Matthews, CA, United States",NA,NA,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Memphis, TN, United States",-90.0489801,35.1495343,9,0.783289817232376
"Gaia's Guide",1977,1149,"Miami, FL, United States",-80.1917902,25.7616798,11,0.957354221061793
"Gaia's Guide",1977,1149,"Middletown, CT, United States",-72.6506488,41.5623209,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Midway City, CA, United States",-117.9863236,33.7446861,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Milwaukee, WI, United States",-87.9064736,43.0389025,5,0.435161009573542
"Gaia's Guide",1977,1149,"Minneapolis, MN, United States",-93.2650108,44.977753,12,1.0443864229765
"Gaia's Guide",1977,1149,"Missoula, MT, United States",-113.9940314,46.8721284,3,0.261096605744125
"Gaia's Guide",1977,1149,"Mobile, AL, United States",-88.0398912,30.6953657,5,0.435161009573542
"Gaia's Guide",1977,1149,"Montgomery, AL, United States",-86.3077368,32.3792233,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Morristown, NJ, United States",-74.4815438,40.7967667,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Moscow, ID, United States",-117.0001651,46.7323875,2,0.174064403829417
"Gaia's Guide",1977,1149,"Mt. Clemens, MI, United States",-82.8779754,42.5972563,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Mt. Pleasant, MI, United States",-84.7675139,43.5978075,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Nashville, TN, United States",-86.7816016,36.1626638,3,0.261096605744125
"Gaia's Guide",1977,1149,"Neptune Beach, FL, United States",-81.3964734,30.311908,1,0.0870322019147084
"Gaia's Guide",1977,1149,"New Brunswick, NJ, United States",-74.4518188,40.4862157,2,0.174064403829417
"Gaia's Guide",1977,1149,"New Haven, CT, United States",-72.9278835,41.308274,6,0.522193211488251
"Gaia's Guide",1977,1149,"New Hope, PA, United States",-74.9512785,40.3642728,4,0.348128807658834
"Gaia's Guide",1977,1149,"New London, CT, United States",-72.0995209,41.3556539,1,0.0870322019147084
"Gaia's Guide",1977,1149,"New Orleans, LA, United States",-90.0715323,29.9510658,12,1.0443864229765
"Gaia's Guide",1977,1149,"New York, NY, United States",-74.0059728,40.7127753,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Newark, NJ, United States",-74.1723667,40.735657,2,0.174064403829417
"Gaia's Guide",1977,1149,"Newton, NJ, United States",-74.7526651,41.0581527,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Norfolk, VA, United States",-76.2858726,36.8507689,1,0.0870322019147084
"Gaia's Guide",1977,1149,"North Quincy, MA, United States",-71.0245188,42.2811843,2,0.174064403829417
"Gaia's Guide",1977,1149,"North Smithfield, RI, United States",-71.5495071,41.9667652,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Northampton, MA, United States",-72.6412013,42.3250896,2,0.174064403829417
"Gaia's Guide",1977,1149,"Norwalk, CT, United States",-73.4081575,41.117744,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Oakland, CA, United States",-122.2711639,37.8043514,6,0.522193211488251
"Gaia's Guide",1977,1149,"Ogunquit, ME, United States",-70.5986223,43.2468352,5,0.435161009573542
"Gaia's Guide",1977,1149,"Oklahoma City, OK, United States",-97.5164276,35.4675602,4,0.348128807658834
"Gaia's Guide",1977,1149,"Olean, NY, United States",-78.429927,42.083639,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Olympia, WA, United States",-122.9006951,47.0378741,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Omaha, NE, United States",-95.9345034,41.2565369,4,0.348128807658834
"Gaia's Guide",1977,1149,"Orange County, CA, United States",-117.8311428,33.7174708,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Orange, CA, United States",-117.855281,33.7879085,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Orlando, FL, United States",-81.3789269,28.5383832,3,0.261096605744125
"Gaia's Guide",1977,1149,"Orono, ME, United States",-68.6719411,44.8831125,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Painesville, OH, United States",-81.245657,41.7244885,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Palm Springs, CA, United States",-116.5452921,33.8302961,6,0.522193211488251
"Gaia's Guide",1977,1149,"Panama City, FL, United States",-85.6602058,30.1588129,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Pasadena, CA, United States",-118.1445155,34.1477849,2,0.174064403829417
"Gaia's Guide",1977,1149,"Paterson, NJ, United States",-74.171811,40.9167654,3,0.261096605744125
"Gaia's Guide",1977,1149,"Pensacola, FL, United States",-87.2169149,30.421309,2,0.174064403829417
"Gaia's Guide",1977,1149,"Peoria, IL, United States",-89.5889864,40.6936488,2,0.174064403829417
"Gaia's Guide",1977,1149,"Philadelphia, PA, United States",-75.1652215,39.9525839,14,1.21845082680592
"Gaia's Guide",1977,1149,"Phillipsburg, NJ, United States",-75.1901761,40.6937099,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Phoenix, AZ, United States",-112.0740373,33.4483771,10,0.870322019147084
"Gaia's Guide",1977,1149,"Piqua, OH, United States",-84.2424449,40.1447732,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Pittsburgh, OH, United States",-84.4874508,39.987551,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Pittsburgh, PA, United States",-79.9958864,40.4406248,15,1.30548302872063
"Gaia's Guide",1977,1149,"Plainfield, NJ, United States",-74.4073736,40.6337136,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Plattsburgh, NY, United States",-73.4529124,44.6994873,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Pocatello, ID, United States",-112.4506191,42.8621042,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Pomona, CA, United States",-117.7499909,34.055103,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Portland, ME, United States",-70.2568189,43.6590993,5,0.435161009573542
"Gaia's Guide",1977,1149,"Portland, OR, United States",-122.6783853,45.515232,10,0.870322019147084
"Gaia's Guide",1977,1149,"Portsmouth, NH, United States",-70.7625532,43.0717552,4,0.348128807658834
"Gaia's Guide",1977,1149,"Poughkeepsie, NY, United States",-73.9209701,41.7003713,3,0.261096605744125
"Gaia's Guide",1977,1149,"Providence, RI, United States",-71.4128343,41.8239891,7,0.609225413402959
"Gaia's Guide",1977,1149,"Provincetown, MA, United States",-70.1846012,42.0547136,12,1.0443864229765
"Gaia's Guide",1977,1149,"Pullman, WA, United States",-117.1817377,46.7297771,2,0.174064403829417
"Gaia's Guide",1977,1149,"Racine, WI, United States",-87.7828523,42.7261309,2,0.174064403829417
"Gaia's Guide",1977,1149,"Raleigh, NC, United States",-78.6381787,35.7795897,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Randolph, MA, United States",-71.042551,42.1619739,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Rapid City, SD, United States",-103.2310149,44.0805434,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Redding, CA, United States",-122.3916754,40.5865396,2,0.174064403829417
"Gaia's Guide",1977,1149,"Rehoboth Beach, DE, United States",-75.0760137,38.7209454,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Reno, NV, United States",-119.8142691,39.529919,5,0.435161009573542
"Gaia's Guide",1977,1149,"Richmond, VA, United States",-77.4360481,37.5407246,2,0.174064403829417
"Gaia's Guide",1977,1149,"Riverside, CA, United States",-117.3754942,33.9806005,2,0.174064403829417
"Gaia's Guide",1977,1149,"Roanoke, VA, United States",-79.9414266,37.2709704,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Rochester, NY, United States",-77.6088465,43.1565779,16,1.39251523063533
"Gaia's Guide",1977,1149,"Rock Island, IL, United States",-90.5787476,41.5094771,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Rockbridge, OH, United States",-82.5222594,39.5798084,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Rockford, IL, United States",-89.0939952,42.2711311,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Rubidoux, CA, United States",-117.41762,33.9971988,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Russian River, CA, United States",-123.011048270873,38.9116324986166,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Sacramento, CA, United States",-121.4943996,38.5815719,3,0.261096605744125
"Gaia's Guide",1977,1149,"Salt Lake City, UT, United States",-111.8910474,40.7607793,4,0.348128807658834
"Gaia's Guide",1977,1149,"San Antonio, TX, United States",-98.4945922,29.4251905,4,0.348128807658834
"Gaia's Guide",1977,1149,"San Bernadino, CA, United States",-117.2897652,34.1083449,2,0.174064403829417
"Gaia's Guide",1977,1149,"San Diego, CA, United States",-117.1610838,32.715738,22,1.91470844212359
"Gaia's Guide",1977,1149,"San Francisco, CA, United States",-122.4194155,37.7749295,17,1.47954743255004
"Gaia's Guide",1977,1149,"San Jose, CA, United States",-121.8852525,37.33874,1,0.0870322019147084
"Gaia's Guide",1977,1149,"San Juan, PR, United States",NA,NA,5,0.435161009573542
"Gaia's Guide",1977,1149,"San Rafael, CA, United States",-122.5310874,37.9735346,6,0.522193211488251
"Gaia's Guide",1977,1149,"Santa Barbara, CA, United States",-119.6981901,34.4208305,3,0.261096605744125
"Gaia's Guide",1977,1149,"Santa Cruz, CA, United States",-122.0307963,36.9741171,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Santa Fe, NM, United States",-105.937799,35.6869752,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Santa Monica, CA, United States",-118.4911912,34.0194543,3,0.261096605744125
"Gaia's Guide",1977,1149,"Santa Rosa, CA, United States",-122.7140548,38.440429,4,0.348128807658834
"Gaia's Guide",1977,1149,"Sarasota, FL, United States",-82.5310117,27.336465,3,0.261096605744125
"Gaia's Guide",1977,1149,"Saugatuck, MI, United States",-86.2019825,42.6550248,2,0.174064403829417
"Gaia's Guide",1977,1149,"Sausalito, CA, United States",-122.4852507,37.8590937,3,0.261096605744125
"Gaia's Guide",1977,1149,"Savannah, GA, United States",-81.091203,32.0808989,2,0.174064403829417
"Gaia's Guide",1977,1149,"Sayreville, NJ, United States",-74.360846,40.4594021,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Scottsdale, AZ, United States",-111.9216734,33.4948764,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Seattle, WA, United States",-122.3328481,47.6061389,18,1.56657963446475
"Gaia's Guide",1977,1149,"Shreveport, LA, United States",-93.7501789,32.5251516,2,0.174064403829417
"Gaia's Guide",1977,1149,"Somerville, MA, United States",-71.0994968,42.3875968,2,0.174064403829417
"Gaia's Guide",1977,1149,"South Bend, IN, United States",-86.2519898,41.6763545,2,0.174064403829417
"Gaia's Guide",1977,1149,"South River, NJ, United States",-74.3859831,40.446495,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Springfield, MA, United States",-72.589811,42.1014831,5,0.435161009573542
"Gaia's Guide",1977,1149,"Springfield, OH, United States",-83.8088171,39.9242266,2,0.174064403829417
"Gaia's Guide",1977,1149,"St. Joseph, MO, United States",-94.846681,39.7674578,1,0.0870322019147084
"Gaia's Guide",1977,1149,"St. Louis, MO, United States",-90.1994042,38.6270025,6,0.522193211488251
"Gaia's Guide",1977,1149,"St. Paul, MN, United States",-93.0899578,44.9537029,3,0.261096605744125
"Gaia's Guide",1977,1149,"St. Petersburgh, FL, United States",-82.6384451,27.7671271,4,0.348128807658834
"Gaia's Guide",1977,1149,"State College, PA, United States",-77.8600012,40.7933949,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Staten Island, NY, United States",-74.1502007,40.5795317,2,0.174064403829417
"Gaia's Guide",1977,1149,"Steubenville, OH, United States",-80.6339638,40.3697905,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Stockton, CA, United States",-121.2907796,37.9577016,2,0.174064403829417
"Gaia's Guide",1977,1149,"Susquehanna, PA, United States",NA,NA,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Sylvan Beach, NY, United States",-75.730463,43.1964576,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Syracuse, NY, United States",-76.1474244,43.0481221,7,0.609225413402959
"Gaia's Guide",1977,1149,"Tallahassee, FL, United States",-84.2806235,30.4381828,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Tampa, FL, United States",-82.4587527,27.9516896,6,0.522193211488251
"Gaia's Guide",1977,1149,"Tempe, AZ, United States",-111.9400054,33.4255104,3,0.261096605744125
"Gaia's Guide",1977,1149,"Terre Haute, IN, United States",-87.4139092,39.4667034,2,0.174064403829417
"Gaia's Guide",1977,1149,"Toledo, OH, United States",-83.5378674,41.6528052,7,0.609225413402959
"Gaia's Guide",1977,1149,"Topeka, KS, United States",-95.6751576,39.0473451,2,0.174064403829417
"Gaia's Guide",1977,1149,"Trenton, NJ, United States",-74.759717,40.2205824,3,0.261096605744125
"Gaia's Guide",1977,1149,"Tucson, AZ, United States",-110.9741769,32.2539787,3,0.261096605744125
"Gaia's Guide",1977,1149,"Tulsa, OK, United States",-95.992775,36.1539816,3,0.261096605744125
"Gaia's Guide",1977,1149,"Tuscaloosa, AL, United States",-87.5691735,33.2098407,2,0.174064403829417
"Gaia's Guide",1977,1149,"Tynesboro, MA, United States",-71.4244224,42.6766696,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Union City, NJ, United States",-74.0237512,40.7795455,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Urbana, IL, United States",-88.2072697,40.1105875,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Utica, NY, United States",-75.232664,43.100903,2,0.174064403829417
"Gaia's Guide",1977,1149,"Vail, AZ, United States",-110.7009206,32.0005283,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Venice, CA, United States",-118.4527302,33.994091,5,0.435161009573542
"Gaia's Guide",1977,1149,"Vineyard Haven, MA, United States",-70.6036395,41.4542786,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Waikiki Beach, HI, United States",-157.8291847,21.2793462,3,0.261096605744125
"Gaia's Guide",1977,1149,"Wakefield, MA, United States",-71.0750488,42.5018307,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Warren, OH, United States",-80.8184166,41.2375569,2,0.174064403829417
"Gaia's Guide",1977,1149,"Washington, DC, United States",-77.0368707,38.9071923,17,1.47954743255004
"Gaia's Guide",1977,1149,"Waterbury, CT, United States",-73.0514965,41.5581525,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Wayne, NJ, United States",-74.2765441,40.9253725,1,0.0870322019147084
"Gaia's Guide",1977,1149,"West Hempstead, NY, United States",-73.6501295,40.7048242,1,0.0870322019147084
"Gaia's Guide",1977,1149,"West Lafayette, IN, United States",-86.9080655,40.4258686,1,0.0870322019147084
"Gaia's Guide",1977,1149,"West Palm Beach, FL, United States",-80.0533746,26.7153424,2,0.174064403829417
"Gaia's Guide",1977,1149,"Western Michigan University, MI, United States",-85.6152186,42.2831778,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Westport, CT, United States",-73.3579049,41.1414717,1,0.0870322019147084
"Gaia's Guide",1977,1149,"White-Plains, NY, United States",-73.7629097,41.0339862,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Whitestone, NY, United States",-73.8095574,40.7920449,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Wichita Falls, TX, United States",-98.4933873,33.9137085,2,0.174064403829417
"Gaia's Guide",1977,1149,"Wichita, KS, United States",-97.330053,37.6871761,5,0.435161009573542
"Gaia's Guide",1977,1149,"Wilmington, DE, United States",-75.5483909,39.744655,4,0.348128807658834
"Gaia's Guide",1977,1149,"Wilmington, NC, United States",-77.8868117,34.2103894,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Winston-Salem, NC, United States",-80.244216,36.0998596,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Woonsocket, RI, United States",-71.5147839,42.0028761,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Worcester, MA, United States",NA,NA,2,0.174064403829417
"Gaia's Guide",1977,1149,"Yellow Springs, OH, United States",-83.886874,39.8064486,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Yonkers, NY, United States",-73.8987469,40.9312099,1,0.0870322019147084
"Gaia's Guide",1977,1149,"York, PA, United States",-76.727745,39.9625984,1,0.0870322019147084
"Gaia's Guide",1977,1149,"Youngstown, OH, United States",-80.6495194,41.0997803,2,0.174064403829417
"Gaia's Guide",1981,2055,", AR, United States",-91.8318334,35.20105,2,0.097323600973236
"Gaia's Guide",1981,2055,", AZ, United States",-111.0937311,34.0489281,1,0.048661800486618
"Gaia's Guide",1981,2055,", CA, United States",-119.4179324,36.778261,1,0.048661800486618
"Gaia's Guide",1981,2055,", ME, United States",-69.4454689,45.253783,1,0.048661800486618
"Gaia's Guide",1981,2055,", VA, United States",-78.6568942,37.4315734,1,0.048661800486618
"Gaia's Guide",1981,2055,"Abilene, TX, United States",-99.7331439,32.4487364,1,0.048661800486618
"Gaia's Guide",1981,2055,"Akron, OH, United States",-81.5188377,41.081199,9,0.437956204379562
"Gaia's Guide",1981,2055,"Albany, NY, United States",-73.7562317,42.6525793,6,0.291970802919708
"Gaia's Guide",1981,2055,"Albuquerque, NM, United States",-106.650422,35.0843859,6,0.291970802919708
"Gaia's Guide",1981,2055,"Alexandria, LA, United States",-92.4451371,31.3112936,3,0.145985401459854
"Gaia's Guide",1981,2055,"Allentown, PA, United States",-75.4714098,40.6022939,3,0.145985401459854
"Gaia's Guide",1981,2055,"Allston, MA, United States",-71.1328247,42.3555087,4,0.194647201946472
"Gaia's Guide",1981,2055,"Amarillo, TX, United States",-101.8312969,35.2219971,1,0.048661800486618
"Gaia's Guide",1981,2055,"Amherst, MA, United States",-72.5198537,42.3732216,3,0.145985401459854
"Gaia's Guide",1981,2055,"Anchorage, AK, United States",-149.8996785,61.2175758,19,0.924574209245742
"Gaia's Guide",1981,2055,"Ann Arbor, MI, United States",-83.7430378,42.2808256,7,0.340632603406326
"Gaia's Guide",1981,2055,"Antioch, IL, United States",-88.0956396,42.4772418,1,0.048661800486618
"Gaia's Guide",1981,2055,"Appletown, WI, United States",-88.4153847,44.2619309,2,0.097323600973236
"Gaia's Guide",1981,2055,"Arlington, TX, United States",-97.1080656,32.735687,1,0.048661800486618
"Gaia's Guide",1981,2055,"Arlington, VA, United States",-77.0909809,38.8816208,1,0.048661800486618
"Gaia's Guide",1981,2055,"Ashbury Park, NJ, United States",-74.0120817,40.2203907,7,0.340632603406326
"Gaia's Guide",1981,2055,"Ashland, OR, United States",-122.7094767,42.1945758,1,0.048661800486618
"Gaia's Guide",1981,2055,"Ashville, NC, United States",-82.5514869,35.5950581,3,0.145985401459854
"Gaia's Guide",1981,2055,"Athens, GA, United States",-83.357567,33.9519347,1,0.048661800486618
"Gaia's Guide",1981,2055,"Athol, NY, United States",NA,NA,1,0.048661800486618
"Gaia's Guide",1981,2055,"Atlanta, GA, United States",-84.3876845,33.748752,22,1.0705596107056
"Gaia's Guide",1981,2055,"Atlantic City, NJ, United States",-74.4229266,39.3642834,8,0.389294403892944
"Gaia's Guide",1981,2055,"Aubrun, AL, United States",-85.4807825,32.6098566,1,0.048661800486618
"Gaia's Guide",1981,2055,"Augusta, ME, United States",-69.7794897,44.3106241,1,0.048661800486618
"Gaia's Guide",1981,2055,"Aurora, IL, United States",-88.3200715,41.7605849,2,0.097323600973236
"Gaia's Guide",1981,2055,"Austin, TX, United States",-97.7430608,30.267153,18,0.875912408759124
